network_time,device_id,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp,elapsed_time
170690340129492.0,01:05:09FB,-0.064946176,0.02686976,-1.106771968,0.01179648,0.00524288,0.01376256,42.991616,-31.981568,-4.456448,-0.015201151,0.706224247,0.808086566,0.030558837,11.223,5.694,6.211,0.0,0.000102173396
170690556723200.0,01:05:09FB,0.865271808,0.34865152,-0.545325056,-0.016384,-0.26738688,-0.147456,42.991616,-31.981568,-4.456448,0.361112415,0.869277835,0.328681353,-0.398552307,2.335,2.877,6.163,0.0,0.000216593708
170690875490304.0,01:05:09FB,0.862650368,0.348454912,-0.547094528,-0.016384,-0.26738688,-0.14876672,42.991616,-31.981568,-4.456448,0.361112415,0.869277835,0.328681353,-0.398552307,2.335,2.877,6.163,0.0,0.000318767104
170690237956096.0,01:05:09FB,0.862650368,0.348454912,-0.547094528,-0.016384,-0.26738688,-0.14876672,42.991616,-31.981568,-4.456448,0.361307128,0.868614724,0.328824152,-0.399702137,2.335,2.877,6.163,0.0,-0.000637534208
170690979109670.0,01:05:09FB,-0.064815104,0.026673152,-1.107034112,0.01179648,0.00524288,0.01376256,42.467328,-4.456448,-33.030144,-0.015203602,0.706221297,0.808088963,0.03056243,11.222,5.696,6.211,0.0,0.000741153574
170691194257408.0,01:05:09FB,0.860094464,0.348848128,-0.548405248,-0.01572864,-0.26673152,-0.14876672,42.467328,-4.456448,-33.030144,0.360719134,0.870604563,0.328385538,-0.396249723,10.247,3.815,4.524,0.0,0.000215147738
170691513024512.0,01:05:09FB,0.858456064,0.349503488,-0.548929536,-0.01572864,-0.26607616,-0.14811136,23.330816,-12.320768,5.505024,0.360719134,0.870604563,0.328385538,-0.396249723,10.247,3.815,4.524,0.0,0.000318767104
170690875490304.0,01:05:09FB,0.858456064,0.349503488,-0.548929536,-0.01572864,-0.26607616,-0.14811136,23.330816,-12.320768,5.505024,0.360917474,0.869941833,0.32853432,-0.397399656,10.247,3.815,4.524,0.0,-0.000637534208
170691618098993.0,01:05:09FB,-0.064684032,0.026673152,-1.107427328,0.01179648,0.00524288,0.01376256,23.330816,-12.320768,5.505024,-0.015206348,0.706218348,0.80809135,0.030566054,11.221,5.698,6.212,0.0,0.000742608689
170691831791616.0,01:05:09FB,0.857079808,0.350355456,-0.550109184,-0.01507328,-0.26476544,-0.147456,23.330816,-12.320768,5.505024,0.360319457,0.871918753,0.32808859,-0.393963139,11.221,5.698,6.212,0.0,0.000213692623
170692150558720.0,01:05:09FB,0.855769088,0.352124928,-0.55083008,-0.01441792,-0.26476544,-0.147456,23.330816,-12.320768,5.505024,0.360116809,0.872572489,0.327937779,-0.392824963,11.221,5.698,6.212,0.0,0.000318767104
170691513024512.0,01:05:09FB,0.855769088,0.352124928,-0.55083008,-0.01441792,-0.26476544,-0.147456,23.330816,-12.320768,5.505024,0.360519886,0.871263908,0.328237731,-0.395102654,11.221,5.698,6.212,0.0,-0.000637534208
170692257060778.0,01:05:09FB,-0.064684032,0.026935296,-1.1075584,0.01179648,0.00524288,0.01376256,23.330816,-12.320768,5.505024,-0.01520624,0.706215497,0.808093809,0.030566978,11.223,5.699,6.212,0.0,0.000744036266
170692469325824.0,01:05:09FB,0.854327296,0.3538944,-0.552075264,-0.01441792,-0.26476544,-0.147456,23.330816,-12.320768,5.505024,0.359915934,0.873223907,0.32778542,-0.391687057,2.34,2.871,6.163,0.0,0.000212265046
170692788092928.0,01:05:09FB,0.853213184,0.35520512,-0.553517056,-0.01376256,-0.26476544,-0.14680064,23.330816,-12.320768,5.505024,0.359712949,0.873873564,0.327632935,-0.390550572,2.34,2.871,6.163,0.0,0.000318767104
170692896030667.0,01:05:09FB,-0.064946176,0.027000832,-1.107427328,0.01179648,0.00589824,0.0131072,23.330816,-12.320768,5.505024,-0.015205734,0.706216942,0.808092521,0.030567931,11.225,5.701,6.212,0.0,0.000107937739
170693106860032.0,01:05:09FB,0.851443712,0.356057088,-0.555220992,-0.0131072,-0.26476544,-0.14548992,23.330816,-12.320768,5.505024,0.35950605,0.874520503,0.327483177,-0.389416952,2.336,2.874,6.162,0.0,0.000210829365
170693425627136.0,01:05:09FB,0.849936384,0.356319232,-0.55672832,-0.01245184,-0.2654208,-0.1441792,23.330816,-12.320768,5.505024,0.359293472,0.875166253,0.327337463,-0.388283295,2.336,2.874,6.162,0.0,0.000318767104
170693535026644.0,01:05:09FB,-0.064946176,0.02719744,-1.108082688,0.01245184,0.00589824,0.0131072,23.330816,-12.320768,5.505024,-0.015204703,0.70621839,0.808091348,0.030565953,11.228,5.704,6.212,0.0,0.000109399508
170693744394240.0,01:05:09FB,0.848953344,0.35618816,-0.558563328,-0.01179648,-0.26607616,-0.14286848,23.330816,-12.320768,5.505024,0.359074665,0.875810445,0.327196294,-0.387150534,2.332,2.877,6.162,0.0,0.000209367596
170694063161344.0,01:05:09FB,0.848232448,0.356581376,-0.561119232,-0.01179648,-0.26607616,-0.14286848,23.330816,-12.320768,5.505024,0.358854121,0.876452745,0.327055597,-0.386018708,2.332,2.877,6.162,0.0,0.000318767104
170694173997315.0,01:05:09FB,-0.065470464,0.027328512,-1.108017152,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015206133,0.706219722,0.80809011,0.030567236,11.231,5.704,6.212,0.0,0.000110835971
170694381928448.0,01:05:09FB,0.846856192,0.3571712,-0.563412992,-0.01179648,-0.26673152,-0.14286848,23.330816,-12.320768,5.505024,0.358631004,0.877094647,0.32691611,-0.384884585,11.231,5.704,6.212,0.0,0.000207931133
170694700695552.0,01:05:09FB,0.845479936,0.357892096,-0.56492032,-0.01179648,-0.26673152,-0.14352384,23.330816,-12.320768,5.505024,0.35840768,0.877736167,0.326774174,-0.383749006,11.231,5.704,6.212,0.0,0.000318767104
170694812966811.0,01:05:09FB,-0.065470464,0.02686976,-1.108082688,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015205068,0.70621903,0.808090658,0.030569262,11.236,5.705,6.211,0.0,0.000112271259
170695019462656.0,01:05:09FB,0.84410368,0.358678528,-0.56721408,-0.01179648,-0.26738688,-0.14483456,23.330816,-12.320768,5.505024,0.358185224,0.878378621,0.326628073,-0.382609394,10.285,3.824,4.522,0.0,0.000206495845
170695338229760.0,01:05:09FB,0.842596352,0.359661568,-0.569638912,-0.01179648,-0.26738688,-0.14548992,23.330816,-12.320768,5.505024,0.357962802,0.879020695,0.326479353,-0.381468195,10.285,3.824,4.522,0.0,0.000318767104
170695451942810.0,01:05:09FB,-0.065339392,0.027000832,-1.108082688,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015206711,0.706218297,0.808091163,0.030572004,11.236,5.706,6.212,0.0,0.00011371305
170695656996864.0,01:05:09FB,0.841285632,0.360579072,-0.571080704,-0.01179648,-0.26804224,-0.14614528,23.330816,-12.320768,5.505024,0.357739666,0.879663584,0.326328811,-0.380322655,10.289,3.825,4.522,0.0,0.000205054054
170695975763968.0,01:05:09FB,0.840040448,0.361889792,-0.573243392,-0.01245184,-0.2686976,-0.147456,23.330816,-12.320768,5.505024,0.357520035,0.880306345,0.326174936,-0.379172224,10.289,3.825,4.522,0.0,0.000318767104
170696090929200.0,01:05:09FB,-0.065404928,0.02654208,-1.107820544,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015209857,0.706219632,0.808089771,0.030576432,11.237,5.707,6.213,0.0,0.000115165232
170696311308288.0,01:05:09FB,0.839057408,0.362610688,-0.575012864,-0.01245184,-0.27000832,-0.14876672,23.330816,-12.320768,5.505024,0.357300517,0.880951458,0.326017544,-0.378014459,10.288,3.821,4.521,0.0,0.000220379088
170696630075392.0,01:05:09FB,0.83755008,0.36339712,-0.576847872,-0.01245184,-0.27066368,-0.15007744,23.330816,-12.320768,5.505024,0.357081574,0.881597383,0.325856132,-0.376852874,10.288,3.821,4.521,0.0,0.000318767104
170696729895156.0,01:05:09FB,-0.065011712,0.0262144,-1.10788608,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015212389,0.70621894,0.808090262,0.030578165,11.236,5.711,6.214,0.0,9.9819764e-05
170696948842496.0,01:05:09FB,0.835584,0.363659264,-0.578945024,-0.01245184,-0.2719744,-0.15204352,23.330816,-12.320768,5.505024,0.356863305,0.882246306,0.325689164,-0.37568352,2.33,2.883,6.166,0.0,0.00021894734
170697267609600.0,01:05:09FB,0.833748992,0.36405248,-0.580386816,-0.01245184,-0.27328512,-0.15335424,23.330816,-12.320768,5.505024,0.356643691,0.882897704,0.325519426,-0.374507048,2.33,2.883,6.166,0.0,0.000318767104
170697368872925.0,01:05:09FB,-0.06520832,0.025755648,-1.107951616,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015214978,0.706216167,0.80809266,0.030577551,11.238,5.713,6.214,0.0,0.000101263325
170697586376704.0,01:05:09FB,0.831782912,0.364511232,-0.581107712,-0.01245184,-0.27394048,-0.15466496,23.330816,-12.320768,5.505024,0.356424407,0.883550016,0.325345693,-0.373326523,10.292,3.82,4.521,0.0,0.000217503779
170697905143808.0,01:05:09FB,0.83001344,0.365559808,-0.58228736,-0.01179648,-0.2752512,-0.15532032,23.330816,-12.320768,5.505024,0.356424407,0.883550016,0.325345693,-0.373326523,10.292,3.82,4.521,0.0,0.000318767104
170698646817003.0,01:05:09FB,-0.065077248,0.026017792,-1.10854144,0.01179648,0.00589824,0.0131072,42.074112,-33.161216,-4.063232,-0.01521652,0.706217792,0.808091308,0.030574989,11.242,5.715,6.213,0.0,0.000741673195
170698861445120.0,01:05:09FB,0.82444288,0.36798464,-0.586612736,-0.01048576,-0.27918336,-0.15794176,42.074112,-33.161216,-4.063232,0.355526307,0.886177007,0.324625624,-0.368552659,11.242,5.715,6.213,0.0,0.000214628117
170699180212224.0,01:05:09FB,0.82280448,0.368508928,-0.588578816,-0.0098304,-0.28049408,-0.15794176,42.074112,-33.161216,-4.063232,0.355293427,0.88683752,0.324442492,-0.367347743,11.242,5.715,6.213,0.0,0.000318767104
170699285778442.0,01:05:09FB,-0.065011712,0.025952256,-1.1075584,0.01179648,0.00589824,0.0131072,42.336256,-5.111808,-32.899072,-0.015217005,0.70622102,0.808088684,0.030569525,11.243,5.718,6.212,0.0,0.000105566218
170699498979328.0,01:05:09FB,0.821428224,0.369098752,-0.589430784,-0.00917504,-0.2818048,-0.15859712,21.233664,-14.41792,1.835008,0.355056325,0.887500143,0.324257721,-0.366137866,10.298,3.828,4.528,0.0,0.000213200886
170699817746432.0,01:05:09FB,0.819658752,0.369491968,-0.591003648,-0.00917504,-0.28311552,-0.15859712,21.233664,-14.41792,1.835008,0.354817583,0.888162113,0.324074349,-0.364924464,10.298,3.828,4.528,0.0,0.000318767104
