elapsed_time,adjusted_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z
2.838,0.177688139830646,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.881,0.1808694503405206,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.908,0.1808694503405206,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.926,0.1742820664470737,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.927,0.1742820664470737,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.942,0.1742820664470737,34.667968999999985,0,1,1425.0,1403.0,-2039.0
2.971,0.1713726815290027,34.667968999999985,0,1,1425.0,1403.0,-2039.0
2.973,0.1713726815290027,34.667968999999985,0,1,1425.0,1403.0,-2039.0
3.02,0.1713726815290027,34.667968999999985,0,1,1425.0,1403.0,-2039.0
3.054,0.1713726815290027,34.667968999999985,0,1,1475.0,1420.0,-2069.0
3.061,0.17389368719022058,34.667968999999985,0,1,1475.0,1420.0,-2069.0
3.062,0.1753274472989557,34.667968999999985,0,0,1475.0,1420.0,-2069.0
3.129,0.1753274472989557,34.667968999999985,0,0,1488.0,1399.0,-2096.0
3.133,0.1753274472989557,34.667968999999985,0,1,1488.0,1399.0,-2096.0
3.151,0.1768404886179587,34.667968999999985,0,0,1488.0,1399.0,-2096.0
3.153,0.1768404886179587,34.667968999999985,0,0,1488.0,1399.0,-2096.0
3.196,0.1787603054911788,34.667968999999985,0,0,1488.0,1399.0,-2096.0
3.198,0.1787603054911788,34.667968999999985,0,0,1488.0,1399.0,-2096.0
3.208,0.1787603054911788,34.667968999999985,0,0,1488.0,1399.0,-2096.0
3.241,0.1774905830064972,34.667968999999985,0,0,1493.0,1341.0,-2139.0
3.286,0.1769706192927378,34.667968999999985,0,1,1493.0,1341.0,-2139.0
3.32,0.1769706192927378,34.667968999999985,0,1,1493.0,1341.0,-2139.0
3.331,0.1776753347594051,34.667968999999985,0,1,1493.0,1341.0,-2139.0
3.332,0.1776753347594051,34.667968999999985,0,1,1493.0,1341.0,-2139.0
3.354,0.1776753347594051,34.667968999999985,0,1,1495.0,1302.0,-2166.0
3.375,0.1785575264474413,34.667968999999985,0,1,1495.0,1302.0,-2166.0
3.376,0.1785575264474413,34.667968999999985,0,1,1495.0,1302.0,-2166.0
3.42,0.1765469558493647,34.667968999999985,0,1,1495.0,1302.0,-2166.0
3.421,0.1765469558493647,34.667968999999985,0,1,1495.0,1302.0,-2166.0
3.433,0.1765469558493647,34.667968999999985,0,1,1495.0,1302.0,-2166.0
3.466,0.1760386224602291,34.667968999999985,0,0,1495.0,1302.0,-2166.0
3.467,0.1760386224602291,34.667968999999985,0,0,1493.0,1295.0,-2173.0
3.508,0.1760386224602291,34.667968999999985,0,0,1493.0,1295.0,-2173.0
3.511,0.17571760185773,34.667968999999985,0,0,1493.0,1295.0,-2173.0
3.542,0.17571760185773,34.667968999999985,0,0,1472.0,1314.0,-2148.0
3.555,0.1782773420663069,34.667968999999985,0,0,1472.0,1314.0,-2148.0
3.556,0.1782773420663069,34.667968999999985,0,0,1472.0,1314.0,-2148.0
3.62,0.1782773420663069,34.667968999999985,0,0,1472.0,1314.0,-2148.0
3.645,0.1765527019098745,34.667968999999985,0,1,1472.0,1314.0,-2148.0
3.646,0.1765527019098745,34.667968999999985,0,1,1472.0,1314.0,-2148.0
3.647,0.1765442942748532,34.667968999999985,0,0,1472.0,1314.0,-2148.0
3.654,0.1765442942748532,34.667968999999985,0,0,1463.0,1310.0,-2112.0
3.691,0.1766287977042407,34.667968999999985,0,0,1463.0,1310.0,-2112.0
3.729,0.1766287977042407,34.667968999999985,0,0,1444.0,1273.0,-2078.0
3.732,0.1766287977042407,34.667968999999985,0,0,1444.0,1273.0,-2078.0
3.735,0.1766287977042407,34.667968999999985,0,0,1444.0,1273.0,-2078.0
3.781,0.1792488812581878,34.667968999999985,0,1,1444.0,1273.0,-2078.0
3.808,0.1792488812581878,34.667968999999985,0,1,1444.0,1273.0,-2078.0
3.827,0.1764931979920372,34.667968999999985,0,1,1444.0,1273.0,-2078.0
3.828,0.1764931979920372,34.667968999999985,0,1,1444.0,1273.0,-2078.0
3.842,0.1764931979920372,34.667968999999985,0,1,1429.0,1213.0,-2078.0
3.872,0.1776006571687421,34.667968999999985,0,1,1429.0,1213.0,-2078.0
3.916,0.1783092992177948,34.667968999999985,0,1,1429.0,1213.0,-2078.0
3.92,0.1783092992177948,34.667968999999985,0,1,1429.0,1213.0,-2078.0
3.954,0.1783092992177948,34.667968999999985,0,1,1442.0,1176.0,-2071.0
4.007,0.1783092992177948,34.667968999999985,0,1,1442.0,1176.0,-2071.0
4.008,0.1759177271275871,34.667968999999985,0,0,1442.0,1176.0,-2071.0
4.029,0.1759177271275871,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.033,0.1759177271275871,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.05,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.051,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.053,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.1,0.1769796502657841,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.101,0.1769796502657841,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.107,0.1769796502657841,34.667968999999985,0,0,1454.0,1152.0,-2062.0
4.141,0.1775082714338552,34.667968999999985,0,0,1450.0,1125.0,-2052.0
4.186,0.177103954705155,34.667968999999985,0,1,1450.0,1125.0,-2052.0
4.187,0.177103954705155,34.667968999999985,0,1,1450.0,1125.0,-2052.0
4.22,0.177103954705155,34.667968999999985,0,1,1450.0,1125.0,-2052.0
4.231,0.1764292201221609,34.667968999999985,0,1,1450.0,1125.0,-2052.0
4.232,0.1764292201221609,34.667968999999985,0,1,1450.0,1125.0,-2052.0
4.276,0.17663072262976448,34.667968999999985,0,1,1450.0,1125.0,-2052.0
4.277,0.17663072262976448,34.667968999999985,0,1,1450.0,1125.0,-2052.0
4.291,0.17663072262976448,34.667968999999985,0,1,1451.0,1090.0,-2042.0
4.321,0.177437042322949,34.667968999999985,0,1,1451.0,1090.0,-2042.0
4.322,0.177437042322949,34.667968999999985,0,1,1451.0,1090.0,-2042.0
4.333,0.177437042322949,34.667968999999985,0,0,1451.0,1090.0,-2042.0
