elapsed_time,movement_counter,adjusted_acceleration,max_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z,ball_distance_traveled,movement_time,speed
29.492,198,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1440.0,1362.0,-1764.0,0.021,0.151,0.5007
29.521,198,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1440.0,1362.0,-1764.0,0.0,0.151,0.5007
29.529,198,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1445.0,1361.0,-1790.0,0.005,0.037,0.5007
29.532,198,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1445.0,1361.0,-1790.0,0.0,0.037,0.5007
29.607,198,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1445.0,1361.0,-1790.0,0.0,0.037,0.5007
29.641,199,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1442.0,1357.0,-1801.0,0.005,0.112,0.2416
29.72,199,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1442.0,1357.0,-1801.0,0.0,0.112,0.2416
29.754,200,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1449.0,1330.0,-1813.0,0.028,0.113,0.892
29.829,200,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1431.0,1330.0,-1809.0,0.018,0.075,0.892
29.833,200,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1431.0,1330.0,-1809.0,0.0,0.075,0.892
29.908,200,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1431.0,1330.0,-1809.0,0.0,0.075,0.892
29.942,201,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1429.0,1318.0,-1804.0,0.012,0.113,0.5745
30.021,201,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1429.0,1318.0,-1804.0,0.0,0.113,0.5745
30.054,202,0.1809237268001005,0.1809237268001005,34.667968999999985,0,0,1432.0,1332.0,-1824.0,0.014,0.112,0.45
30.06,202,0.1791252226122422,0.1809237268001005,34.667968999999985,0,0,1432.0,1332.0,-1824.0,0.0,0.112,0.45
30.129,202,0.1791252226122422,0.1809237268001005,34.667968999999985,0,0,1430.0,1364.0,-1824.0,0.032,0.075,0.45
30.133,202,0.1791252226122422,0.1809237268001005,34.667968999999985,0,0,1430.0,1364.0,-1824.0,0.0,0.075,0.45
30.195,202,0.1791252226122422,0.1809237268001005,34.667968999999985,0,0,1430.0,1364.0,-1824.0,0.0,0.075,0.45
30.196,202,0.1791252226122422,0.1809237268001005,34.667968999999985,0,0,1430.0,1364.0,-1824.0,0.0,0.075,0.45
30.197,202,0.1795936458266618,0.1809237268001005,34.667968999999985,0,0,1430.0,1364.0,-1824.0,0.0,0.075,0.45
30.208,202,0.1795936458266618,0.1809237268001005,34.667968999999985,0,0,1430.0,1364.0,-1824.0,0.0,0.075,0.45
30.317,203,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1459.0,1399.0,-1827.0,0.045,0.188,1.054
30.331,203,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1459.0,1399.0,-1827.0,0.0,0.188,1.054
30.354,203,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1450.0,1381.0,-1815.0,0.02,0.037,1.054
30.359,203,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1450.0,1381.0,-1815.0,0.0,0.037,1.054
30.467,204,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1455.0,1401.0,-1837.0,0.021,0.113,0.984
30.471,204,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1455.0,1401.0,-1837.0,0.0,0.113,0.984
30.508,204,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1455.0,1401.0,-1837.0,0.0,0.113,0.984
30.51,204,0.1795936458266618,0.1795936458266618,34.667968999999985,0,0,1455.0,1401.0,-1837.0,0.0,0.113,0.984
30.6,204,0.1780934926276225,0.1795936458266618,34.667968999999985,0,0,1455.0,1401.0,-1837.0,0.0,0.113,0.984
30.617,205,0.1780934926276225,0.1792792517843083,34.667968999999985,0,0,1473.0,1439.0,-1842.0,0.042,0.15,1.008
30.62,205,0.1780934926276225,0.1792792517843083,34.667968999999985,0,0,1473.0,1439.0,-1842.0,0.0,0.15,1.008
30.645,205,0.1780934926276225,0.1792792517843083,34.667968999999985,0,0,1473.0,1439.0,-1842.0,0.0,0.15,1.008
30.646,205,0.1792792517843083,0.1792792517843083,34.667968999999985,0,0,1473.0,1439.0,-1842.0,0.0,0.15,1.008
30.647,205,0.1792792517843083,0.1792792517843083,34.667968999999985,0,0,1473.0,1439.0,-1842.0,0.0,0.15,1.008
30.691,205,0.1792792517843083,0.1792792517843083,34.667968999999985,0,0,1467.0,1487.0,-1895.0,0.048,0.074,1.008
30.729,206,0.1792792517843083,0.1792792517843083,34.667968999999985,0,0,1494.0,1498.0,-1870.0,0.029,0.038,2.475
30.732,206,0.1792792517843083,0.1792792517843083,34.667968999999985,0,0,1494.0,1498.0,-1870.0,0.0,0.038,2.475
30.842,207,0.1792792517843083,0.1810444825310422,34.667968999999985,0,0,1461.0,1520.0,-1913.0,0.04,0.113,1.2743
30.846,207,0.1792792517843083,0.1810444825310422,34.667968999999985,0,0,1461.0,1520.0,-1913.0,0.0,0.113,1.2743
30.87,207,0.178781595470535,0.1810444825310422,34.667968999999985,0,0,1461.0,1520.0,-1913.0,0.0,0.113,1.2743
30.871,207,0.178781595470535,0.1810444825310422,34.667968999999985,0,0,1461.0,1520.0,-1913.0,0.0,0.113,1.2743
30.915,207,0.1810444825310422,0.1810444825310422,34.667968999999985,0,0,1461.0,1520.0,-1913.0,0.0,0.113,1.2743
30.92,207,0.1810444825310422,0.1810444825310422,34.667968999999985,0,0,1461.0,1520.0,-1913.0,0.0,0.113,1.2743
30.954,208,0.1810444825310422,0.18123018426082188,34.667968999999985,0,0,1473.0,1521.0,-1938.0,0.012,0.112,0.3857
31.029,208,0.1810444825310422,0.18123018426082188,34.667968999999985,0,0,1467.0,1642.0,-2011.0,0.121,0.075,0.3857
31.033,208,0.1810444825310422,0.18123018426082188,34.667968999999985,0,0,1467.0,1642.0,-2011.0,0.0,0.075,0.3857
31.095,208,0.1810444825310422,0.18123018426082188,34.667968999999985,0,0,1467.0,1642.0,-2011.0,0.0,0.075,0.3857
31.108,208,0.1810444825310422,0.18123018426082188,34.667968999999985,0,0,1467.0,1642.0,-2011.0,0.0,0.075,0.3857
31.14,208,0.18123018426082188,0.18123018426082188,34.667968999999985,0,0,1467.0,1642.0,-2011.0,0.0,0.075,0.3857
31.141,208,0.18123018426082188,0.18123018426082188,34.667968999999985,0,0,1467.0,1642.0,-2011.0,0.0,0.075,0.3857
31.179,209,0.18123018426082188,0.18123018426082188,34.667968999999985,0,0,1461.0,1591.0,-1031.0,0.051,0.15,2.752
31.185,209,0.1793295909847768,0.18123018426082188,34.667968999999985,0,0,1461.0,1591.0,-1031.0,0.0,0.15,2.752
31.187,209,0.1783187624196887,0.18123018426082188,34.667968999999985,0,0,1461.0,1591.0,-1031.0,0.0,0.15,2.752
31.22,209,0.1783187624196887,0.18123018426082188,34.667968999999985,0,0,1461.0,1591.0,-1031.0,0.0,0.15,2.752
31.254,209,0.1783187624196887,0.18123018426082188,34.667968999999985,0,0,1453.0,1487.0,-1179.0,0.104,0.075,2.752
31.275,209,0.1783187624196887,0.18123018426082188,34.667968999999985,0,0,1453.0,1487.0,-1179.0,0.0,0.075,2.752
31.33,210,0.1783187624196887,0.1783187624196887,34.667968999999985,0,0,1485.0,1501.0,-1353.0,0.035,0.076,3.3139
31.333,210,0.1783187624196887,0.1783187624196887,34.667968999999985,0,0,1485.0,1501.0,-1353.0,0.0,0.076,3.3139
31.407,210,0.1783187624196887,0.1783187624196887,34.667968999999985,0,0,1485.0,1501.0,-1353.0,0.0,0.076,3.3139
31.41,210,0.1783187624196887,0.1783187624196887,34.667968999999985,0,0,1485.0,1501.0,-1353.0,0.0,0.076,3.3139
31.441,211,0.1783187624196887,0.1792471067072696,34.667968999999985,0,0,1463.0,1556.0,-1540.0,0.059,0.111,1.9135
31.455,211,0.1792471067072696,0.1792471067072696,34.667968999999985,0,0,1463.0,1556.0,-1540.0,0.0,0.111,1.9135
31.501,211,0.1792471067072696,0.1792471067072696,34.667968999999985,0,0,1463.0,1556.0,-1540.0,0.0,0.111,1.9135
31.52,211,0.1792471067072696,0.1792471067072696,34.667968999999985,0,0,1463.0,1556.0,-1540.0,0.0,0.111,1.9135
31.554,212,0.1792471067072696,0.1799000793674277,34.667968999999985,0,0,1437.0,1635.0,-1710.0,0.083,0.113,2.6442
31.629,212,0.1792471067072696,0.1799000793674277,34.667968999999985,0,0,1406.0,1651.0,-753.0,0.035,0.075,2.6442
31.633,212,0.1792471067072696,0.1799000793674277,34.667968999999985,0,0,1406.0,1651.0,-753.0,0.0,0.075,2.6442
31.635,212,0.1793321362412694,0.1799000793674277,34.667968999999985,0,0,1406.0,1651.0,-753.0,0.0,0.075,2.6442
31.636,212,0.1793321362412694,0.1799000793674277,34.667968999999985,0,0,1406.0,1651.0,-753.0,0.0,0.075,2.6442
31.637,212,0.1793321362412694,0.1799000793674277,34.667968999999985,0,0,1406.0,1651.0,-753.0,0.0,0.075,2.6442
31.708,212,0.1793321362412694,0.1799000793674277,34.667968999999985,0,0,1406.0,1651.0,-753.0,0.0,0.075,2.6442
31.726,212,0.1799000793674277,0.1799000793674277,34.667968999999985,0,0,1406.0,1651.0,-753.0,0.0,0.075,2.6442
31.742,213,0.1799000793674277,0.1799000793674277,34.667968999999985,0,0,1416.0,1611.0,-86.0,0.041,0.113,1.4553
31.77,213,0.1795924825785371,0.1799000793674277,34.667968999999985,0,0,1416.0,1611.0,-86.0,0.0,0.113,1.4553
31.82,213,0.1795924825785371,0.1799000793674277,34.667968999999985,0,0,1416.0,1611.0,-86.0,0.0,0.113,1.4553
31.854,214,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1417.0,1604.0,443.0,0.007,0.112,0.225
31.906,214,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1417.0,1604.0,443.0,0.0,0.112,0.225
31.929,214,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1405.0,1655.0,879.0,0.052,0.075,0.225
31.932,214,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1405.0,1655.0,879.0,0.0,0.075,0.225
32.008,214,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1405.0,1655.0,879.0,0.0,0.075,0.225
32.079,215,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1408.0,1750.0,1239.0,0.095,0.15,2.352
32.12,215,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1408.0,1750.0,1239.0,0.0,0.15,2.352
32.176,215,0.1795924825785371,0.1795924825785371,34.667968999999985,0,0,1408.0,1750.0,1239.0,0.0,0.15,2.352
32.191,216,0.1795924825785371,0.1806749536638681,34.667968999999985,0,0,1415.0,1624.0,1366.0,0.126,0.112,4.05
32.22,216,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1415.0,1624.0,1366.0,0.0,0.112,4.05
32.229,216,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1450.0,1570.0,1463.0,0.064,0.038,4.05
32.233,216,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1450.0,1570.0,1463.0,0.0,0.038,4.05
32.308,216,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1450.0,1570.0,1463.0,0.0,0.038,4.05
32.341,217,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1448.0,1511.0,1536.0,0.059,0.112,2.952
32.4,217,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1448.0,1511.0,1536.0,0.0,0.112,2.952
32.421,217,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1448.0,1511.0,1536.0,0.0,0.112,2.952
32.454,218,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1438.0,1636.0,559.0,0.125,0.113,3.9823
32.529,218,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.04,0.075,3.9823
32.533,218,0.1806749536638681,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.0,0.075,3.9823
32.535,218,0.1793764372357456,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.0,0.075,3.9823
32.582,218,0.1793764372357456,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.0,0.075,3.9823
32.583,218,0.1793764372357456,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.0,0.075,3.9823
32.608,218,0.1793764372357456,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.0,0.075,3.9823
32.625,218,0.1781273266657282,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.0,0.075,3.9823
32.626,218,0.1781273266657282,0.1806749536638681,34.667968999999985,0,0,1421.0,1672.0,956.0,0.0,0.075,3.9823
32.641,219,0.1781273266657282,0.1799945024772871,34.667968999999985,0,0,1445.0,1611.0,1163.0,0.066,0.112,2.0406
32.67,219,0.1781273266657282,0.1799945024772871,34.667968999999985,0,0,1445.0,1611.0,1163.0,0.0,0.112,2.0406
32.72,219,0.1781273266657282,0.1799945024772871,34.667968999999985,0,0,1445.0,1611.0,1163.0,0.0,0.112,2.0406
32.761,219,0.1799945024772871,0.1799945024772871,34.667968999999985,0,0,1445.0,1611.0,1163.0,0.0,0.112,2.0406
32.792,220,0.1799945024772871,0.1800370888728533,34.667968999999985,0,0,1436.0,1626.0,1386.0,0.017,0.151,0.4053
32.805,220,0.1799945024772871,0.1800370888728533,34.667968999999985,0,0,1436.0,1626.0,1386.0,0.0,0.151,0.4053
32.806,220,0.1800370888728533,0.1800370888728533,34.667968999999985,0,0,1436.0,1626.0,1386.0,0.0,0.151,0.4053
32.829,220,0.1800370888728533,0.1800370888728533,34.667968999999985,0,0,1414.0,1613.0,1552.0,0.026,0.037,0.4053
32.833,220,0.1800370888728533,0.1800370888728533,34.667968999999985,0,0,1414.0,1613.0,1552.0,0.0,0.037,0.4053
32.85,220,0.1800370888728533,0.1800370888728533,34.667968999999985,0,0,1414.0,1613.0,1552.0,0.0,0.037,0.4053
32.908,220,0.1800370888728533,0.1800370888728533,34.667968999999985,0,0,1414.0,1613.0,1552.0,0.0,0.037,0.4053
32.94,220,0.1798449346323412,0.1800370888728533,34.667968999999985,0,0,1414.0,1613.0,1552.0,0.0,0.037,0.4053
32.941,221,0.1798449346323412,0.1798449346323412,34.667968999999985,0,0,1456.0,1593.0,1620.0,0.047,0.112,1.7638
32.942,221,0.1792683502071826,0.1798449346323412,34.667968999999985,0,0,1456.0,1593.0,1620.0,0.0,0.112,1.7638
32.985,221,0.1792683502071826,0.1798449346323412,34.667968999999985,0,0,1456.0,1593.0,1620.0,0.0,0.112,1.7638
33.021,221,0.1792683502071826,0.1798449346323412,34.667968999999985,0,0,1456.0,1593.0,1620.0,0.0,0.112,1.7638
33.03,221,0.1792683502071826,0.1798449346323412,34.667968999999985,0,0,1456.0,1593.0,1620.0,0.0,0.112,1.7638
33.031,221,0.1798300122637551,0.1798449346323412,34.667968999999985,0,0,1456.0,1593.0,1620.0,0.0,0.112,1.7638
33.032,221,0.1798300122637551,0.1798449346323412,34.667968999999985,0,0,1456.0,1593.0,1620.0,0.0,0.112,1.7638
33.054,222,0.1798300122637551,0.1810599099542369,34.667968999999985,0,0,1457.0,1576.0,1684.0,0.017,0.113,0.5416
33.075,222,0.1797021347211059,0.1810599099542369,34.667968999999985,0,0,1457.0,1576.0,1684.0,0.0,0.113,0.5416
33.12,222,0.1797021347211059,0.1810599099542369,34.667968999999985,0,0,1457.0,1576.0,1684.0,0.0,0.113,0.5416
33.121,222,0.1788116597182523,0.1810599099542369,34.667968999999985,0,0,1457.0,1576.0,1684.0,0.0,0.113,0.5416
33.122,222,0.1788116597182523,0.1810599099542369,34.667968999999985,0,0,1457.0,1576.0,1684.0,0.0,0.113,0.5416
33.129,222,0.1788116597182523,0.1810599099542369,34.667968999999985,0,0,1456.0,1687.0,1848.0,0.111,0.075,0.5416
33.133,222,0.1788116597182523,0.1810599099542369,34.667968999999985,0,0,1456.0,1687.0,1848.0,0.0,0.075,0.5416
33.165,222,0.1788116597182523,0.1810599099542369,34.667968999999985,0,0,1456.0,1687.0,1848.0,0.0,0.075,0.5416
33.166,222,0.1790163525360045,0.1810599099542369,34.667968999999985,0,0,1456.0,1687.0,1848.0,0.0,0.075,0.5416
33.208,222,0.1790163525360045,0.1810599099542369,34.667968999999985,0,0,1456.0,1687.0,1848.0,0.0,0.075,0.5416
33.216,222,0.1810599099542369,0.1810599099542369,34.667968999999985,0,0,1456.0,1687.0,1848.0,0.0,0.075,0.5416
33.242,223,0.1810599099542369,0.1810599099542369,34.667968999999985,0,0,1466.0,1637.0,1857.0,0.051,0.113,3.1021
33.255,223,0.1794676002123401,0.1810599099542369,34.667968999999985,0,0,1466.0,1637.0,1857.0,0.0,0.113,3.1021
33.256,223,0.1794676002123401,0.1810599099542369,34.667968999999985,0,0,1466.0,1637.0,1857.0,0.0,0.113,3.1021
33.3,223,0.1781129398733825,0.1810599099542369,34.667968999999985,0,0,1466.0,1637.0,1857.0,0.0,0.113,3.1021
33.301,223,0.1781129398733825,0.1810599099542369,34.667968999999985,0,0,1466.0,1637.0,1857.0,0.0,0.113,3.1021
33.321,223,0.1781129398733825,0.1810599099542369,34.667968999999985,0,0,1466.0,1637.0,1857.0,0.0,0.113,3.1021
33.345,223,0.1802503212758169,0.1810599099542369,34.667968999999985,0,0,1466.0,1637.0,1857.0,0.0,0.113,3.1021
33.354,224,0.1802503212758169,0.1802503212758169,34.667968999999985,0,0,1458.0,1595.0,1855.0,0.043,0.112,1.3821
33.39,224,0.1802503212758169,0.1802503212758169,34.667968999999985,0,0,1458.0,1595.0,1855.0,0.0,0.112,1.3821
33.391,224,0.1790007924879797,0.1802503212758169,34.667968999999985,0,0,1458.0,1595.0,1855.0,0.0,0.112,1.3821
33.429,224,0.1790007924879797,0.1802503212758169,34.667968999999985,0,0,1434.0,1609.0,1935.0,0.028,0.075,1.3821
33.433,224,0.1790007924879797,0.1802503212758169,34.667968999999985,0,0,1434.0,1609.0,1935.0,0.0,0.075,1.3821
33.542,225,0.1790007924879797,0.1799775037615983,34.667968999999985,0,0,1428.0,1656.0,1987.0,0.047,0.113,1.4362
33.546,225,0.1790007924879797,0.1799775037615983,34.667968999999985,0,0,1428.0,1656.0,1987.0,0.0,0.113,1.4362
33.57,225,0.1790007924879797,0.1799775037615983,34.667968999999985,0,0,1428.0,1656.0,1987.0,0.0,0.113,1.4362
33.615,225,0.1799775037615983,0.1799775037615983,34.667968999999985,0,0,1428.0,1656.0,1987.0,0.0,0.113,1.4362
33.616,225,0.1799775037615983,0.1799775037615983,34.667968999999985,0,0,1428.0,1656.0,1987.0,0.0,0.113,1.4362
33.62,225,0.1799775037615983,0.1799775037615983,34.667968999999985,0,0,1428.0,1656.0,1987.0,0.0,0.113,1.4362
33.654,226,0.1799775037615983,0.1805031779994675,34.667968999999985,0,0,1419.0,1644.0,1996.0,0.015,0.112,0.4821
33.661,226,0.1805031779994675,0.1805031779994675,34.667968999999985,0,0,1419.0,1644.0,1996.0,0.0,0.112,0.4821
33.729,226,0.1805031779994675,0.1805031779994675,34.667968999999985,0,0,1551.0,1824.0,2023.0,0.223,0.075,0.4821
33.732,226,0.1805031779994675,0.1805031779994675,34.667968999999985,0,0,1551.0,1824.0,2023.0,0.0,0.075,0.4821
33.808,226,0.1805031779994675,0.1805031779994675,34.667968999999985,0,0,1551.0,1824.0,2023.0,0.0,0.075,0.4821
33.842,227,0.1805031779994675,0.1805031779994675,34.667968999999985,0,0,1537.0,1712.0,1992.0,0.113,0.113,6.434
33.885,227,0.1789167976089026,0.1805031779994675,34.667968999999985,0,0,1537.0,1712.0,1992.0,0.0,0.113,6.434
33.887,227,0.1789167976089026,0.1805031779994675,34.667968999999985,0,0,1537.0,1712.0,1992.0,0.0,0.113,6.434
33.888,227,0.1792266482404634,0.1805031779994675,34.667968999999985,0,0,1537.0,1712.0,1992.0,0.0,0.113,6.434
33.92,227,0.1792266482404634,0.1805031779994675,34.667968999999985,0,0,1537.0,1712.0,1992.0,0.0,0.113,6.434
33.93,227,0.1792266482404634,0.1805031779994675,34.667968999999985,0,0,1537.0,1712.0,1992.0,0.0,0.113,6.434
33.931,227,0.1789816676357443,0.1805031779994675,34.667968999999985,0,0,1537.0,1712.0,1992.0,0.0,0.113,6.434
33.954,228,0.1789816676357443,0.17933738672183,34.667968999999985,0,0,1522.0,1686.0,1978.0,0.03,0.112,0.9643
33.976,228,0.17933738672183,0.17933738672183,34.667968999999985,0,0,1522.0,1686.0,1978.0,0.0,0.112,0.9643
34.032,228,0.17933738672183,0.17933738672183,34.667968999999985,0,0,1522.0,1686.0,1978.0,0.0,0.112,0.9643
34.066,229,0.17933738672183,0.17933738672183,34.667968999999985,0,0,1516.0,1583.0,1936.0,0.103,0.112,3.3107
34.107,229,0.17933738672183,0.17933738672183,34.667968999999985,0,0,1516.0,1583.0,1936.0,0.0,0.112,3.3107
34.179,230,0.17933738672183,0.1800215588512724,34.667968999999985,0,0,1512.0,1555.0,1951.0,0.028,0.113,0.892
34.2,230,0.17933738672183,0.1800215588512724,34.667968999999985,0,0,1512.0,1555.0,1951.0,0.0,0.113,0.892
34.22,230,0.17933738672183,0.1800215588512724,34.667968999999985,0,0,1512.0,1555.0,1951.0,0.0,0.113,0.892
34.246,230,0.17933738672183,0.1800215588512724,34.667968999999985,0,0,1512.0,1555.0,1951.0,0.0,0.113,0.892
34.247,230,0.1800215588512724,0.1800215588512724,34.667968999999985,0,0,1512.0,1555.0,1951.0,0.0,0.113,0.892
34.248,230,0.1791455085412965,0.1800215588512724,34.667968999999985,0,0,1512.0,1555.0,1951.0,0.0,0.113,0.892
34.254,230,0.1791455085412965,0.1800215588512724,34.667968999999985,0,0,1491.0,1492.0,1001.0,0.066,0.075,0.892
34.29,230,0.1791455085412965,0.1800215588512724,34.667968999999985,0,0,1491.0,1492.0,1001.0,0.0,0.075,0.892
34.291,230,0.1791455085412965,0.1800215588512724,34.667968999999985,0,0,1491.0,1492.0,1001.0,0.0,0.075,0.892
34.329,231,0.1791455085412965,0.1791455085412965,34.667968999999985,0,0,1467.0,1431.0,317.0,0.066,0.075,3.168
34.333,231,0.1791455085412965,0.1791455085412965,34.667968999999985,0,0,1467.0,1431.0,317.0,0.0,0.075,3.168
34.38,231,0.1784973821422056,0.1791455085412965,34.667968999999985,0,0,1467.0,1431.0,317.0,0.0,0.075,3.168
34.408,231,0.1784973821422056,0.1791455085412965,34.667968999999985,0,0,1467.0,1431.0,317.0,0.0,0.075,3.168
34.441,232,0.1784973821422056,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.028,0.112,0.9
34.47,232,0.17897250882196158,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.0,0.112,0.9
34.471,232,0.17897250882196158,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.0,0.112,0.9
34.472,232,0.17897250882196158,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.0,0.112,0.9
34.516,232,0.1794617759718138,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.0,0.112,0.9
34.52,232,0.1794617759718138,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.0,0.112,0.9
34.56,232,0.1794617759718138,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.0,0.112,0.9
34.561,232,0.1792050984075324,0.1794617759718138,34.667968999999985,0,0,1465.0,1403.0,-220.0,0.0,0.112,0.9
34.592,233,0.1792050984075324,0.17932797656166688,34.667968999999985,0,0,1459.0,1418.0,-611.0,0.016,0.151,0.3815
34.605,233,0.1792050984075324,0.17932797656166688,34.667968999999985,0,0,1459.0,1418.0,-611.0,0.0,0.151,0.3815
34.633,233,0.1792050984075324,0.17932797656166688,34.667968999999985,0,0,1459.0,1418.0,-611.0,0.0,0.151,0.3815
34.695,233,0.17932797656166688,0.17932797656166688,34.667968999999985,0,0,1459.0,1418.0,-611.0,0.0,0.151,0.3815
34.696,233,0.17932797656166688,0.17932797656166688,34.667968999999985,0,0,1459.0,1418.0,-611.0,0.0,0.151,0.3815
34.697,233,0.17932797656166688,0.17932797656166688,34.667968999999985,0,0,1459.0,1418.0,-611.0,0.0,0.151,0.3815
34.704,234,0.17932797656166688,0.17932797656166688,34.667968999999985,0,0,1447.0,1405.0,-885.0,0.018,0.112,0.5786
34.708,234,0.17932797656166688,0.17932797656166688,34.667968999999985,0,0,1447.0,1405.0,-885.0,0.0,0.112,0.5786
34.779,234,0.17932797656166688,0.17932797656166688,34.667968999999985,0,0,1461.0,1414.0,-1110.0,0.017,0.075,0.5786
34.82,234,0.17932797656166688,0.17932797656166688,34.667968999999985,0,0,1461.0,1414.0,-1110.0,0.0,0.075,0.5786
34.854,235,0.17932797656166688,0.1809621796619183,34.667968999999985,0,0,1446.0,1416.0,-1273.0,0.015,0.075,0.768
34.92,235,0.1786270766310516,0.1809621796619183,34.667968999999985,0,0,1446.0,1416.0,-1273.0,0.0,0.075,0.768
34.929,235,0.1786270766310516,0.1809621796619183,34.667968999999985,0,0,1461.0,1396.0,-1401.0,0.025,0.075,0.768
34.932,235,0.1786270766310516,0.1809621796619183,34.667968999999985,0,0,1461.0,1396.0,-1401.0,0.0,0.075,0.768
34.967,235,0.1786270766310516,0.1809621796619183,34.667968999999985,0,0,1461.0,1396.0,-1401.0,0.0,0.075,0.768
34.968,235,0.1809621796619183,0.1809621796619183,34.667968999999985,0,0,1461.0,1396.0,-1401.0,0.0,0.075,0.768
35.008,235,0.1809621796619183,0.1809621796619183,34.667968999999985,0,0,1461.0,1396.0,-1401.0,0.0,0.075,0.768
35.011,235,-0.6957482388807807,0.1809621796619183,34.667968999999985,0,0,1461.0,1396.0,-1401.0,0.0,0.075,0.768
35.042,236,-0.6957482388807807,4.762142988872961,34.667968999999985,0,0,1484.0,1427.0,-1501.0,0.039,0.113,1.2255
35.055,236,-0.6957482388807807,4.762142988872961,151.489258,1,1,1484.0,1427.0,-1501.0,0.0,0.113,1.2255
35.1,236,4.762142988872961,4.762142988872961,151.489258,0,1,1484.0,1427.0,-1501.0,0.0,0.113,1.2255
35.101,236,4.762142988872961,4.762142988872961,151.489258,0,0,1484.0,1427.0,-1501.0,0.0,0.113,1.2255
35.12,236,4.762142988872961,4.762142988872961,151.489258,0,0,1484.0,1427.0,-1501.0,0.0,0.113,1.2255
35.145,236,4.762142988872961,4.762142988872961,151.489258,0,0,1484.0,1427.0,-1501.0,0.0,0.113,1.2255
35.154,237,4.762142988872961,4.762142988872961,151.489258,0,0,1526.0,1542.0,-1673.0,0.122,0.112,3.9214
35.19,237,-0.4104380856024545,4.762142988872961,151.489258,0,0,1526.0,1542.0,-1673.0,0.0,0.112,3.9214
35.191,237,-0.4104380856024545,4.762142988872961,208.923339,1,0,1526.0,1542.0,-1673.0,0.0,0.112,3.9214
35.192,237,-0.66552758685824,4.762142988872961,208.923339,0,0,1526.0,1542.0,-1673.0,0.0,0.112,3.9214
35.229,237,-0.66552758685824,4.762142988872961,208.923339,0,0,1585.0,1502.0,-1689.0,0.071,0.075,3.9214
35.232,237,-0.66552758685824,4.762142988872961,208.923339,0,1,1585.0,1502.0,-1689.0,0.0,0.075,3.9214
35.282,237,-0.66552758685824,4.762142988872961,208.923339,0,1,1585.0,1502.0,-1689.0,0.0,0.075,3.9214
