elapsed_time,movement_counter,player_pos_x,player_pos_y,player_pos_z,player_distance_traveled,movement_time,speed
31.275,209,785.0,772.0,-1465.0,0.0,0.112,1.8674
31.33,209,785.0,772.0,-1465.0,0.0,0.112,1.8674
31.333,210,775.0,763.0,-1494.0,0.013,0.113,0.4142
31.407,210,757.0,744.0,-1498.0,0.026,0.074,0.4142
31.41,210,757.0,744.0,-1498.0,0.0,0.074,0.4142
31.441,210,757.0,744.0,-1498.0,0.0,0.074,0.4142
31.455,210,757.0,744.0,-1498.0,0.0,0.074,0.4142
31.501,210,757.0,744.0,-1498.0,0.0,0.074,0.4142
31.52,211,713.0,715.0,-1509.0,0.053,0.113,1.5209
31.554,211,713.0,715.0,-1509.0,0.0,0.113,1.5209
31.629,211,713.0,715.0,-1509.0,0.0,0.113,1.5209
31.633,212,716.0,665.0,-1466.0,0.05,0.113,1.5929
31.635,212,716.0,665.0,-1466.0,0.0,0.113,1.5929
31.636,212,716.0,665.0,-1466.0,0.0,0.113,1.5929
31.637,212,716.0,665.0,-1466.0,0.0,0.113,1.5929
31.708,212,714.0,617.0,-1451.0,0.048,0.075,1.5929
31.726,212,714.0,617.0,-1451.0,0.0,0.075,1.5929
31.742,212,714.0,617.0,-1451.0,0.0,0.075,1.5929
31.77,212,714.0,617.0,-1451.0,0.0,0.075,1.5929
31.82,213,730.0,594.0,-1431.0,0.028,0.112,1.4631
31.854,213,730.0,594.0,-1431.0,0.0,0.112,1.4631
31.906,213,730.0,594.0,-1431.0,0.0,0.112,1.4631
31.929,213,730.0,594.0,-1431.0,0.0,0.112,1.4631
31.932,214,714.0,556.0,-1397.0,0.041,0.112,1.3179
32.008,214,699.0,509.0,-1339.0,0.049,0.076,1.3179
32.079,214,699.0,509.0,-1339.0,0.0,0.076,1.3179
32.12,215,695.0,481.0,-1323.0,0.028,0.112,1.4745
32.176,215,695.0,481.0,-1323.0,0.0,0.112,1.4745
32.191,215,695.0,481.0,-1323.0,0.0,0.112,1.4745
32.22,215,695.0,481.0,-1323.0,0.0,0.112,1.4745
32.229,215,695.0,481.0,-1323.0,0.0,0.112,1.4745
32.233,216,693.0,452.0,-1306.0,0.029,0.113,0.9239
32.308,216,699.0,455.0,-1328.0,0.007,0.075,0.9239
32.341,216,699.0,455.0,-1328.0,0.0,0.075,0.9239
32.4,216,699.0,455.0,-1328.0,0.0,0.075,0.9239
32.421,217,689.0,445.0,-1330.0,0.014,0.113,0.4021
32.454,217,689.0,445.0,-1330.0,0.0,0.113,0.4021
32.529,217,689.0,445.0,-1330.0,0.0,0.113,0.4021
32.533,218,689.0,453.0,-1331.0,0.008,0.112,0.2571
32.535,218,689.0,453.0,-1331.0,0.0,0.112,0.2571
32.582,218,689.0,453.0,-1331.0,0.0,0.112,0.2571
32.583,218,689.0,453.0,-1331.0,0.0,0.112,0.2571
32.608,218,682.0,455.0,-1349.0,0.007,0.075,0.2571
32.625,218,682.0,455.0,-1349.0,0.0,0.075,0.2571
32.626,218,682.0,455.0,-1349.0,0.0,0.075,0.2571
32.641,218,682.0,455.0,-1349.0,0.0,0.075,0.2571
32.67,218,682.0,455.0,-1349.0,0.0,0.075,0.2571
32.72,219,671.0,444.0,-1343.0,0.016,0.112,0.4428
32.761,219,671.0,444.0,-1343.0,0.0,0.112,0.4428
32.792,219,671.0,444.0,-1343.0,0.0,0.112,0.4428
32.805,219,671.0,444.0,-1343.0,0.0,0.112,0.4428
32.806,219,671.0,444.0,-1343.0,0.0,0.112,0.4428
32.829,219,671.0,444.0,-1343.0,0.0,0.112,0.4428
32.833,220,669.0,441.0,-1334.0,0.004,0.113,0.1274
32.85,220,669.0,441.0,-1334.0,0.0,0.113,0.1274
32.908,220,681.0,486.0,-1390.0,0.047,0.075,0.1274
32.94,220,681.0,486.0,-1390.0,0.0,0.075,0.1274
32.941,220,681.0,486.0,-1390.0,0.0,0.075,0.1274
32.942,220,681.0,486.0,-1390.0,0.0,0.075,0.1274
32.985,220,681.0,486.0,-1390.0,0.0,0.075,0.1274
33.021,221,689.0,492.0,-1362.0,0.01,0.113,1.0915
33.03,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.031,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.032,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.054,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.075,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.12,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.121,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.122,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.129,221,689.0,492.0,-1362.0,0.0,0.113,1.0915
33.133,222,687.0,514.0,-1412.0,0.022,0.112,0.7071
33.165,222,687.0,514.0,-1412.0,0.0,0.112,0.7071
33.166,222,687.0,514.0,-1412.0,0.0,0.112,0.7071
33.208,222,673.0,526.0,-1411.0,0.018,0.075,0.7071
33.216,222,673.0,526.0,-1411.0,0.0,0.075,0.7071
33.242,222,673.0,526.0,-1411.0,0.0,0.075,0.7071
33.255,222,673.0,526.0,-1411.0,0.0,0.075,0.7071
33.256,222,673.0,526.0,-1411.0,0.0,0.075,0.7071
33.3,222,673.0,526.0,-1411.0,0.0,0.075,0.7071
33.301,222,673.0,526.0,-1411.0,0.0,0.075,0.7071
33.321,223,673.0,539.0,-1374.0,0.013,0.113,0.5936
33.345,223,673.0,539.0,-1374.0,0.0,0.113,0.5936
33.354,223,673.0,539.0,-1374.0,0.0,0.113,0.5936
33.39,223,673.0,539.0,-1374.0,0.0,0.113,0.5936
33.391,223,673.0,539.0,-1374.0,0.0,0.113,0.5936
33.429,223,673.0,539.0,-1374.0,0.0,0.113,0.5936
33.433,224,685.0,584.0,-1391.0,0.047,0.112,1.5107
33.542,224,685.0,584.0,-1391.0,0.0,0.112,1.5107
33.546,225,759.0,639.0,-1291.0,0.092,0.113,2.931
33.57,225,759.0,639.0,-1291.0,0.0,0.113,2.931
33.615,225,759.0,639.0,-1291.0,0.0,0.113,2.931
33.616,225,759.0,639.0,-1291.0,0.0,0.113,2.931
33.62,225,769.0,721.0,-1285.0,0.083,0.074,2.931
33.654,225,769.0,721.0,-1285.0,0.0,0.074,2.931
33.661,225,769.0,721.0,-1285.0,0.0,0.074,2.931
33.729,225,769.0,721.0,-1285.0,0.0,0.074,2.931
33.732,226,784.0,771.0,-1259.0,0.052,0.112,2.6129
33.808,226,802.0,803.0,-1245.0,0.037,0.076,2.6129
33.842,226,802.0,803.0,-1245.0,0.0,0.076,2.6129
33.885,226,802.0,803.0,-1245.0,0.0,0.076,2.6129
33.887,226,802.0,803.0,-1245.0,0.0,0.076,2.6129
33.888,226,802.0,803.0,-1245.0,0.0,0.076,2.6129
33.92,227,837.0,856.0,-1237.0,0.064,0.112,1.934
33.93,227,837.0,856.0,-1237.0,0.0,0.112,1.934
33.931,227,837.0,856.0,-1237.0,0.0,0.112,1.934
33.954,227,837.0,856.0,-1237.0,0.0,0.112,1.934
33.976,227,837.0,856.0,-1237.0,0.0,0.112,1.934
34.032,228,846.0,900.0,-1236.0,0.045,0.112,1.4464
34.066,228,846.0,900.0,-1236.0,0.0,0.112,1.4464
34.107,228,905.0,958.0,-1236.0,0.083,0.075,1.4464
34.179,228,905.0,958.0,-1236.0,0.0,0.075,1.4464
34.2,228,905.0,958.0,-1236.0,0.0,0.075,1.4464
34.22,229,920.0,977.0,-1271.0,0.024,0.113,2.0489
34.246,229,920.0,977.0,-1271.0,0.0,0.113,2.0489
34.247,229,920.0,977.0,-1271.0,0.0,0.113,2.0489
34.248,229,920.0,977.0,-1271.0,0.0,0.113,2.0489
34.254,229,920.0,977.0,-1271.0,0.0,0.113,2.0489
34.29,229,920.0,977.0,-1271.0,0.0,0.113,2.0489
34.291,229,920.0,977.0,-1271.0,0.0,0.113,2.0489
34.329,229,920.0,977.0,-1271.0,0.0,0.113,2.0489
34.333,230,973.0,977.0,-1300.0,0.053,0.113,1.6885
34.38,230,973.0,977.0,-1300.0,0.0,0.113,1.6885
34.408,230,1012.0,992.0,-1332.0,0.042,0.075,1.6885
34.441,230,1012.0,992.0,-1332.0,0.0,0.075,1.6885
34.47,230,1012.0,992.0,-1332.0,0.0,0.075,1.6885
34.471,230,1012.0,992.0,-1332.0,0.0,0.075,1.6885
34.472,230,1012.0,992.0,-1332.0,0.0,0.075,1.6885
34.516,230,1012.0,992.0,-1332.0,0.0,0.075,1.6885
34.52,231,1018.0,1003.0,-1356.0,0.013,0.112,1.0588
34.56,231,1018.0,1003.0,-1356.0,0.0,0.112,1.0588
34.561,231,1018.0,1003.0,-1356.0,0.0,0.112,1.0588
34.592,231,1018.0,1003.0,-1356.0,0.0,0.112,1.0588
34.605,231,1018.0,1003.0,-1356.0,0.0,0.112,1.0588
34.633,232,1037.0,1010.0,-1363.0,0.02,0.113,0.6372
34.695,232,1037.0,1010.0,-1363.0,0.0,0.113,0.6372
34.696,232,1037.0,1010.0,-1363.0,0.0,0.113,0.6372
34.697,232,1037.0,1010.0,-1363.0,0.0,0.113,0.6372
34.704,232,1037.0,1010.0,-1363.0,0.0,0.113,0.6372
34.708,232,1099.0,1021.0,-1344.0,0.063,0.075,0.6372
34.779,232,1099.0,1021.0,-1344.0,0.0,0.075,0.6372
34.82,233,1169.0,1041.0,-1315.0,0.073,0.112,2.6182
34.854,233,1169.0,1041.0,-1315.0,0.0,0.112,2.6182
34.92,233,1169.0,1041.0,-1315.0,0.0,0.112,2.6182
34.929,233,1169.0,1041.0,-1315.0,0.0,0.112,2.6182
34.932,234,1124.0,414.0,-1317.0,0.629,0.112,20.2179
34.967,234,1124.0,414.0,-1317.0,0.0,0.112,20.2179
34.968,234,1124.0,414.0,-1317.0,0.0,0.112,20.2179
35.008,234,1229.0,619.0,-1270.0,0.23,0.076,20.2179
35.011,234,1229.0,619.0,-1270.0,0.0,0.076,20.2179
35.042,234,1229.0,619.0,-1270.0,0.0,0.076,20.2179
35.055,234,1229.0,619.0,-1270.0,0.0,0.076,20.2179
35.1,234,1229.0,619.0,-1270.0,0.0,0.076,20.2179
35.101,234,1229.0,619.0,-1270.0,0.0,0.076,20.2179
35.12,235,1317.0,784.0,-1265.0,0.187,0.112,7.9851
35.145,235,1317.0,784.0,-1265.0,0.0,0.112,7.9851
35.154,235,1317.0,784.0,-1265.0,0.0,0.112,7.9851
35.19,235,1317.0,784.0,-1265.0,0.0,0.112,7.9851
35.191,235,1317.0,784.0,-1265.0,0.0,0.112,7.9851
35.192,235,1317.0,784.0,-1265.0,0.0,0.112,7.9851
35.229,235,1317.0,784.0,-1265.0,0.0,0.112,7.9851
35.232,236,1395.0,874.0,-597.0,0.119,0.112,3.825
35.282,236,1395.0,874.0,-597.0,0.0,0.112,3.825
35.283,236,1395.0,874.0,-597.0,0.0,0.112,3.825
35.284,236,1395.0,874.0,-597.0,0.0,0.112,3.825
35.307,236,1429.0,962.0,-806.0,0.094,0.075,3.825
35.325,236,1429.0,962.0,-806.0,0.0,0.075,3.825
35.342,236,1429.0,962.0,-806.0,0.0,0.075,3.825
35.37,236,1429.0,962.0,-806.0,0.0,0.075,3.825
35.371,236,1429.0,962.0,-806.0,0.0,0.075,3.825
35.372,236,1429.0,962.0,-806.0,0.0,0.075,3.825
35.415,236,1429.0,962.0,-806.0,0.0,0.075,3.825
35.416,236,1429.0,962.0,-806.0,0.0,0.075,3.825
35.42,237,1485.0,1002.0,-985.0,0.069,0.113,3.1213
35.454,237,1485.0,1002.0,-985.0,0.0,0.113,3.1213
35.46,237,1485.0,1002.0,-985.0,0.0,0.113,3.1213
35.529,237,1485.0,1002.0,-985.0,0.0,0.113,3.1213
35.533,238,1534.0,1081.0,-1068.0,0.093,0.113,2.9628
35.553,238,1534.0,1081.0,-1068.0,0.0,0.113,2.9628
35.595,238,1534.0,1081.0,-1068.0,0.0,0.113,2.9628
35.596,238,1534.0,1081.0,-1068.0,0.0,0.113,2.9628
35.597,238,1534.0,1081.0,-1068.0,0.0,0.113,2.9628
35.607,238,1579.0,1136.0,-1134.0,0.071,0.074,2.9628
35.64,238,1579.0,1136.0,-1134.0,0.0,0.074,2.9628
35.641,238,1579.0,1136.0,-1134.0,0.0,0.074,2.9628
35.679,238,1579.0,1136.0,-1134.0,0.0,0.074,2.9628
35.685,238,1579.0,1136.0,-1134.0,0.0,0.074,2.9628
35.72,239,1632.0,1183.0,-1192.0,0.071,0.113,2.7337
35.754,239,1632.0,1183.0,-1192.0,0.0,0.113,2.7337
35.829,239,1632.0,1183.0,-1192.0,0.0,0.113,2.7337
35.832,240,1711.0,1123.0,-1243.0,0.099,0.112,3.1821
35.907,240,1733.0,1161.0,-1389.0,0.044,0.075,3.1821
35.941,240,1733.0,1161.0,-1389.0,0.0,0.075,3.1821
36.02,241,1877.0,1199.0,-1375.0,0.149,0.113,3.6957
36.053,241,1877.0,1199.0,-1375.0,0.0,0.113,3.6957
36.129,241,1877.0,1199.0,-1375.0,0.0,0.113,3.6957
36.133,242,1974.0,1244.0,-1412.0,0.107,0.113,3.4088
36.136,242,1974.0,1244.0,-1412.0,0.0,0.113,3.4088
36.137,242,1974.0,1244.0,-1412.0,0.0,0.113,3.4088
36.18,242,1974.0,1244.0,-1412.0,0.0,0.113,3.4088
36.208,242,2029.0,1269.0,-1483.0,0.06,0.075,3.4088
36.279,242,2029.0,1269.0,-1483.0,0.0,0.075,3.4088
36.315,242,2029.0,1269.0,-1483.0,0.0,0.075,3.4088
36.321,243,2159.0,1275.0,-1427.0,0.13,0.113,3.6383
36.355,243,2159.0,1275.0,-1427.0,0.0,0.113,3.6383
36.429,243,2159.0,1275.0,-1427.0,0.0,0.113,3.6383
36.433,244,2360.0,1096.0,-1333.0,0.269,0.112,8.6464
36.508,244,2432.0,1070.0,-1417.0,0.077,0.075,8.6464
36.541,244,2432.0,1070.0,-1417.0,0.0,0.075,8.6464
36.586,244,2432.0,1070.0,-1417.0,0.0,0.075,8.6464
36.62,245,2503.0,1106.0,-1420.0,0.08,0.112,3.0225
36.691,245,2503.0,1106.0,-1420.0,0.0,0.112,3.0225
36.729,245,2503.0,1106.0,-1420.0,0.0,0.112,3.0225
36.733,246,2563.0,1160.0,-1398.0,0.081,0.113,2.5805
36.808,246,2639.0,1223.0,-1357.0,0.099,0.075,2.5805
36.842,246,2639.0,1223.0,-1357.0,0.0,0.075,2.5805
36.92,247,2718.0,1258.0,-1413.0,0.086,0.112,3.5615
36.954,247,2718.0,1258.0,-1413.0,0.0,0.112,3.5615
37.032,248,2792.0,1280.0,-1412.0,0.077,0.112,2.475
37.067,248,2792.0,1280.0,-1412.0,0.0,0.112,2.475
37.108,248,2910.0,1294.0,-1405.0,0.119,0.076,2.475
37.141,248,2910.0,1294.0,-1405.0,0.0,0.076,2.475
37.22,249,3003.0,1299.0,-1394.0,0.093,0.112,4.0596
37.254,249,3003.0,1299.0,-1394.0,0.0,0.112,4.0596
37.329,249,3003.0,1299.0,-1394.0,0.0,0.112,4.0596
37.441,249,3003.0,1299.0,-1394.0,0.0,0.112,4.0596
37.445,250,3074.0,1319.0,-1368.0,0.074,0.225,1.184
37.446,250,3153.0,1320.0,-720.0,0.079,0.001,1.184
37.52,250,3218.0,1344.0,-252.0,0.069,0.074,1.184
37.553,250,3218.0,1344.0,-252.0,0.0,0.074,1.184
37.629,250,3218.0,1344.0,-252.0,0.0,0.074,1.184
37.708,251,3290.0,1332.0,102.0,0.073,0.188,3.0251
37.708,251,3385.0,1317.0,329.0,0.096,0.0,3.0251
37.742,251,3385.0,1317.0,329.0,0.0,0.0,3.0251
37.82,252,3457.0,1316.0,41.0,0.072,0.112,5.4
37.854,252,3457.0,1316.0,41.0,0.0,0.112,5.4
37.928,252,3457.0,1316.0,41.0,0.0,0.112,5.4
37.932,253,3542.0,1316.0,-285.0,0.085,0.112,2.7321
38.042,253,3542.0,1316.0,-285.0,0.0,0.112,2.7321
38.045,254,3598.0,1343.0,64.0,0.062,0.113,1.9752
38.12,254,3631.0,1358.0,339.0,0.036,0.075,1.9752
38.154,254,3631.0,1358.0,339.0,0.0,0.075,1.9752
38.16,254,3631.0,1358.0,339.0,0.0,0.075,1.9752
38.229,254,3631.0,1358.0,339.0,0.0,0.075,1.9752
38.232,255,3647.0,1365.0,500.0,0.017,0.112,1.0203
38.308,255,3665.0,1377.0,650.0,0.022,0.076,1.0203
38.379,255,3665.0,1377.0,650.0,0.0,0.076,1.0203
38.421,256,3682.0,1370.0,759.0,0.018,0.113,0.7619
38.454,256,3682.0,1370.0,759.0,0.0,0.113,0.7619
38.529,256,3682.0,1370.0,759.0,0.0,0.113,0.7619
38.533,257,3692.0,1392.0,864.0,0.024,0.112,0.7714
38.608,257,3695.0,1395.0,909.0,0.004,0.075,0.7714
38.641,257,3695.0,1395.0,909.0,0.0,0.075,0.7714
38.72,258,3717.0,1379.0,981.0,0.027,0.112,0.5968
38.754,258,3717.0,1379.0,981.0,0.0,0.112,0.5968
38.829,258,3717.0,1379.0,981.0,0.0,0.112,0.5968
38.833,259,3718.0,1297.0,1059.0,0.082,0.113,2.6124
38.908,259,3778.0,1306.0,1152.0,0.061,0.075,2.6124
38.926,259,3778.0,1306.0,1152.0,0.0,0.075,2.6124
38.927,259,3778.0,1306.0,1152.0,0.0,0.075,2.6124
38.928,259,3778.0,1306.0,1152.0,0.0,0.075,2.6124
38.942,259,3778.0,1306.0,1152.0,0.0,0.075,2.6124
39.02,260,3766.0,1319.0,1115.0,0.018,0.112,1.5209
39.054,260,3766.0,1319.0,1115.0,0.0,0.112,1.5209
39.129,260,3766.0,1319.0,1115.0,0.0,0.112,1.5209
39.133,261,3765.0,1320.0,1151.0,0.001,0.113,0.0319
39.208,261,3723.0,1342.0,1204.0,0.047,0.075,0.0319
39.242,261,3723.0,1342.0,1204.0,0.0,0.075,0.0319
39.321,262,3695.0,1306.0,1241.0,0.046,0.113,1.7809
39.354,262,3695.0,1306.0,1241.0,0.0,0.113,1.7809
39.429,262,3695.0,1306.0,1241.0,0.0,0.113,1.7809
39.433,263,3662.0,1310.0,1288.0,0.033,0.112,1.0607
39.465,263,3662.0,1310.0,1288.0,0.0,0.112,1.0607
39.508,263,3625.0,1292.0,1299.0,0.041,0.075,1.0607
39.541,263,3625.0,1292.0,1299.0,0.0,0.075,1.0607
39.62,264,3602.0,1277.0,1306.0,0.027,0.112,1.3091
39.654,264,3602.0,1277.0,1306.0,0.0,0.112,1.3091
39.729,264,3602.0,1277.0,1306.0,0.0,0.112,1.3091
39.733,265,3590.0,1261.0,1342.0,0.02,0.113,0.6372
39.808,265,3593.0,1253.0,1349.0,0.009,0.075,0.6372
39.842,265,3593.0,1253.0,1349.0,0.0,0.075,0.6372
39.92,266,3617.0,1242.0,1368.0,0.026,0.112,0.6738
39.954,266,3617.0,1242.0,1368.0,0.0,0.112,0.6738
40.029,266,3617.0,1242.0,1368.0,0.0,0.112,0.6738
40.033,267,3640.0,1237.0,1354.0,0.024,0.113,0.7646
40.108,267,3672.0,1223.0,1371.0,0.035,0.075,0.7646
40.141,267,3672.0,1223.0,1371.0,0.0,0.075,0.7646
40.254,267,3672.0,1223.0,1371.0,0.0,0.075,0.7646
40.257,268,3702.0,1237.0,1323.0,0.033,0.149,1.0929
40.329,268,3702.0,1237.0,1323.0,0.0,0.149,1.0929
40.333,268,3715.0,1258.0,1269.0,0.025,0.076,1.0929
40.408,269,3744.0,1230.0,1290.0,0.04,0.075,1.5497
40.442,269,3744.0,1230.0,1290.0,0.0,0.075,1.5497
40.554,269,3744.0,1230.0,1290.0,0.0,0.075,1.5497
40.557,270,3749.0,1289.0,1299.0,0.059,0.149,1.4255
40.629,270,3749.0,1289.0,1299.0,0.0,0.149,1.4255
40.633,270,3789.0,1268.0,1296.0,0.045,0.076,1.4255
40.745,271,3832.0,1250.0,1290.0,0.047,0.112,1.7617
40.779,271,3832.0,1250.0,1290.0,0.0,0.112,1.7617
40.82,271,3867.0,1219.0,1265.0,0.047,0.075,1.7617
40.854,271,3867.0,1219.0,1265.0,0.0,0.075,1.7617
40.929,271,3867.0,1219.0,1265.0,0.0,0.075,1.7617
40.932,272,3867.0,1216.0,1249.0,0.003,0.112,0.9626
41.008,272,3875.0,1210.0,1293.0,0.01,0.076,0.9626
41.042,272,3875.0,1210.0,1293.0,0.0,0.076,0.9626
41.12,273,3864.0,1209.0,1285.0,0.011,0.112,0.4021
41.155,273,3864.0,1209.0,1285.0,0.0,0.112,0.4021
41.229,273,3864.0,1209.0,1285.0,0.0,0.112,0.4021
41.233,274,3842.0,1209.0,1288.0,0.022,0.113,0.7009
41.308,274,3842.0,1203.0,1271.0,0.006,0.075,0.7009
41.379,274,3842.0,1203.0,1271.0,0.0,0.075,0.7009
41.42,275,3853.0,1182.0,1296.0,0.024,0.112,0.5775
41.454,275,3853.0,1182.0,1296.0,0.0,0.112,0.5775
41.529,275,3853.0,1182.0,1296.0,0.0,0.112,0.5775
41.532,276,3851.0,1187.0,1245.0,0.005,0.112,0.1607
41.608,276,3852.0,1186.0,1234.0,0.001,0.076,0.1607
41.642,276,3852.0,1186.0,1234.0,0.0,0.076,0.1607
41.72,277,3897.0,1190.0,1273.0,0.045,0.112,0.8809
41.754,277,3897.0,1190.0,1273.0,0.0,0.112,0.8809
41.829,277,3897.0,1190.0,1273.0,0.0,0.112,0.8809
41.832,278,3932.0,1169.0,1290.0,0.041,0.112,1.3179
41.908,278,3996.0,1176.0,1328.0,0.064,0.076,1.3179
41.942,278,3996.0,1176.0,1328.0,0.0,0.076,1.3179
42.02,279,4068.0,1183.0,1301.0,0.072,0.112,2.6043
42.054,279,4068.0,1183.0,1301.0,0.0,0.112,2.6043
42.133,280,4145.0,1164.0,1301.0,0.079,0.113,2.5168
42.167,280,4145.0,1164.0,1301.0,0.0,0.113,2.5168
42.208,280,4229.0,1165.0,1275.0,0.084,0.075,2.5168
42.242,280,4229.0,1165.0,1275.0,0.0,0.075,2.5168
42.32,281,4315.0,1199.0,1275.0,0.092,0.112,3.3882
42.354,281,4315.0,1199.0,1275.0,0.0,0.112,3.3882
42.429,281,4315.0,1199.0,1275.0,0.0,0.112,3.3882
42.47,282,4374.0,1240.0,1245.0,0.072,0.15,1.728
42.507,282,4473.0,1245.0,1245.0,0.099,0.037,1.728
42.542,282,4473.0,1245.0,1245.0,0.0,0.037,1.728
42.62,283,4595.0,1239.0,1312.0,0.122,0.113,5.304
42.653,283,4595.0,1239.0,1312.0,0.0,0.113,5.304
42.729,283,4595.0,1239.0,1312.0,0.0,0.113,5.304
42.733,284,4637.0,1240.0,1279.0,0.042,0.113,1.3381
42.846,285,4667.0,1238.0,1207.0,0.03,0.113,0.9558
42.879,285,4667.0,1238.0,1207.0,0.0,0.113,0.9558
42.92,285,4711.0,1238.0,1187.0,0.044,0.074,0.9558
42.954,285,4711.0,1238.0,1187.0,0.0,0.074,0.9558
43.029,285,4711.0,1238.0,1187.0,0.0,0.074,0.9558
43.033,286,4767.0,1252.0,1207.0,0.058,0.113,1.9636
43.108,286,4876.0,1270.0,1301.0,0.11,0.075,1.9636
43.141,286,4876.0,1270.0,1301.0,0.0,0.075,1.9636
43.22,287,4949.0,1257.0,1365.0,0.074,0.112,3.5422
43.291,287,4949.0,1257.0,1365.0,0.0,0.112,3.5422
43.329,287,4949.0,1257.0,1365.0,0.0,0.112,3.5422
43.408,288,4978.0,1278.0,1460.0,0.036,0.188,0.6894
43.408,288,5044.0,1255.0,1472.0,0.07,0.0,0.6894
43.442,288,5044.0,1255.0,1472.0,0.0,0.0,0.6894
43.521,289,5108.0,1196.0,1459.0,0.087,0.113,5.0018
43.554,289,5108.0,1196.0,1459.0,0.0,0.113,5.0018
43.629,289,5108.0,1196.0,1459.0,0.0,0.113,5.0018
43.633,290,5171.0,1162.0,1418.0,0.072,0.112,2.3143
43.708,290,5235.0,1154.0,1405.0,0.064,0.075,2.3143
43.742,290,5235.0,1154.0,1405.0,0.0,0.075,2.3143
43.854,290,5235.0,1154.0,1405.0,0.0,0.075,2.3143
43.858,291,5299.0,1158.0,1401.0,0.064,0.15,2.048
43.929,291,5299.0,1158.0,1401.0,0.0,0.15,2.048
43.932,291,5358.0,1144.0,1404.0,0.061,0.074,2.048
44.008,292,5384.0,1148.0,1363.0,0.026,0.076,2.088
44.041,292,5384.0,1148.0,1363.0,0.0,0.076,2.088
44.12,293,5422.0,1107.0,1406.0,0.056,0.112,1.8
44.154,293,5422.0,1107.0,1406.0,0.0,0.112,1.8
44.229,293,5422.0,1107.0,1406.0,0.0,0.112,1.8
44.232,294,5198.0,600.0,1154.0,0.554,0.112,17.8071
44.341,294,5198.0,600.0,1154.0,0.0,0.112,17.8071
44.345,295,5208.0,792.0,1201.0,0.192,0.113,6.1168
44.42,295,5314.0,954.0,1330.0,0.194,0.075,6.1168
44.454,295,5314.0,954.0,1330.0,0.0,0.075,6.1168
44.529,295,5314.0,954.0,1330.0,0.0,0.075,6.1168
44.532,296,5321.0,1091.0,1359.0,0.137,0.112,6.3722
44.607,296,5309.0,1159.0,1431.0,0.069,0.075,6.3722
44.642,296,5309.0,1159.0,1431.0,0.0,0.075,6.3722
44.72,297,5335.0,1242.0,1447.0,0.087,0.113,2.9872
44.754,297,5335.0,1242.0,1447.0,0.0,0.113,2.9872
44.829,297,5335.0,1242.0,1447.0,0.0,0.113,2.9872
44.833,298,5371.0,1269.0,1459.0,0.045,0.113,1.4336
44.908,298,5401.0,1321.0,1433.0,0.06,0.075,1.4336
44.941,298,5401.0,1321.0,1433.0,0.0,0.075,1.4336
45.02,299,5444.0,1296.0,1405.0,0.05,0.112,2.1176
45.054,299,5444.0,1296.0,1405.0,0.0,0.112,2.1176
45.129,299,5444.0,1296.0,1405.0,0.0,0.112,2.1176
45.17,300,5450.0,1248.0,1418.0,0.048,0.15,1.152
45.208,300,5451.0,1119.0,1455.0,0.129,0.038,1.152
45.241,300,5451.0,1119.0,1455.0,0.0,0.038,1.152
45.32,301,5467.0,1105.0,1396.0,0.021,0.112,3.6
45.354,301,5467.0,1105.0,1396.0,0.0,0.112,3.6
45.429,301,5467.0,1105.0,1396.0,0.0,0.112,3.6
45.433,302,5437.0,1162.0,1429.0,0.064,0.113,2.0389
45.508,302,5390.0,1142.0,1481.0,0.051,0.075,2.0389
45.542,302,5390.0,1142.0,1481.0,0.0,0.075,2.0389
45.62,303,5344.0,1171.0,1542.0,0.054,0.112,2.0214
45.654,303,5344.0,1171.0,1542.0,0.0,0.112,2.0214
45.729,303,5344.0,1171.0,1542.0,0.0,0.112,2.0214
45.733,304,5269.0,1178.0,1551.0,0.075,0.113,2.3894
45.808,304,5231.0,1125.0,1537.0,0.065,0.075,2.3894
45.841,304,5231.0,1125.0,1537.0,0.0,0.075,2.3894
45.92,305,5122.0,1185.0,1600.0,0.124,0.112,3.6385
45.954,305,5122.0,1185.0,1600.0,0.0,0.112,3.6385
46.029,305,5122.0,1185.0,1600.0,0.0,0.112,3.6385
46.032,306,5032.0,1150.0,1600.0,0.097,0.112,3.1179
46.108,306,4921.0,1084.0,1580.0,0.129,0.076,3.1179
46.141,306,4921.0,1084.0,1580.0,0.0,0.076,3.1179
46.22,307,4860.0,998.0,1607.0,0.105,0.112,4.4809
46.254,307,4860.0,998.0,1607.0,0.0,0.112,4.4809
46.329,307,4860.0,998.0,1607.0,0.0,0.112,4.4809
46.333,308,4623.0,1177.0,1655.0,0.297,0.113,9.4619
46.408,308,4489.0,1130.0,1631.0,0.142,0.075,9.4619
46.441,308,4489.0,1130.0,1631.0,0.0,0.075,9.4619
46.52,309,4392.0,957.0,1600.0,0.198,0.112,6.5455
46.554,309,4392.0,957.0,1600.0,0.0,0.112,6.5455
