elapsed_time,ax,ay,az,gx,gy,gz,mx,my,mz
3.415,0.1839599609375,-0.1912841796875,-0.5364990234375,-197.6318359375,-286.68212890625,-63.4765625,-5.517578125,10.53466796875,-12.451171875
3.462,0.1839599609375,-0.1912841796875,-0.5364990234375,-197.6318359375,-286.68212890625,-63.4765625,-6.3232421875,8.33740234375,-6.5185546875
3.463,0.5968017578125,-0.5028076171875,-0.7630615234375,-197.6318359375,-286.68212890625,-63.4765625,-6.3232421875,8.33740234375,-6.5185546875
3.464,0.5968017578125,-0.5028076171875,-0.7630615234375,-200.74462890625,-282.40966796875,-57.18994140625,-6.06689453125,6.94580078125,-0.08544921875
3.482,0.5968017578125,-0.5028076171875,-0.7630615234375,-200.74462890625,-282.40966796875,-57.18994140625,-6.06689453125,6.94580078125,-0.08544921875
3.494,0.5968017578125,-0.5028076171875,-0.7630615234375,-200.74462890625,-282.40966796875,-57.18994140625,-6.06689453125,6.94580078125,-0.08544921875
3.507,0.55126953125,-0.5164794921875,-0.0933837890625,-197.021484375,-265.07568359375,-47.79052734375,-6.06689453125,6.94580078125,-0.08544921875
3.508,0.55126953125,-0.5164794921875,-0.0933837890625,-197.021484375,-265.07568359375,-47.79052734375,-0.5615234375,7.421875,9.48486328125
3.555,0.55126953125,-0.5164794921875,-0.0933837890625,-197.021484375,-265.07568359375,-47.79052734375,-0.5615234375,7.421875,9.48486328125
3.597,0.80859375,-0.7581787109375,0.2257080078125,-197.021484375,-265.07568359375,-47.79052734375,-0.5615234375,7.421875,9.48486328125
3.598,0.80859375,-0.7581787109375,0.2257080078125,-200.37841796875,-261.71875,-47.54638671875,2.94189453125,9.60693359375,11.4501953125
3.603,0.80859375,-0.7581787109375,0.2257080078125,-200.37841796875,-261.71875,-47.54638671875,2.94189453125,9.60693359375,11.4501953125
3.642,0.445556640625,-0.632568359375,0.4775390625,-200.37841796875,-261.71875,-47.54638671875,2.94189453125,9.60693359375,11.4501953125
3.643,0.445556640625,-0.632568359375,0.4775390625,-185.302734375,-241.76025390625,-42.29736328125,7.8857421875,12.21923828125,15.83251953125
3.668,0.445556640625,-0.632568359375,0.4775390625,-185.302734375,-241.76025390625,-42.29736328125,7.8857421875,12.21923828125,15.83251953125
3.687,0.31640625,-0.5565185546875,0.9775390625,-185.302734375,-241.76025390625,-42.29736328125,7.8857421875,12.21923828125,15.83251953125
3.688,0.31640625,-0.5565185546875,0.9775390625,-181.0302734375,-232.72705078125,-40.4052734375,11.70654296875,14.94140625,15.46630859375
3.716,0.31640625,-0.5565185546875,0.9775390625,-181.0302734375,-232.72705078125,-40.4052734375,11.70654296875,14.94140625,15.46630859375
3.732,0.0418701171875,-0.26318359375,0.656982421875,-181.0302734375,-232.72705078125,-40.4052734375,11.70654296875,14.94140625,15.46630859375
3.733,0.0418701171875,-0.26318359375,0.656982421875,-181.94580078125,-223.93798828125,-38.6962890625,15.13671875,17.73681640625,14.75830078125
3.777,-0.1622314453125,-0.1962890625,0.99951171875,-179.26025390625,-215.33203125,-38.75732421875,15.13671875,17.73681640625,14.75830078125
3.778,-0.1622314453125,-0.1962890625,0.99951171875,-179.26025390625,-215.33203125,-38.75732421875,18.59130859375,20.7763671875,12.97607421875
3.793,-0.1622314453125,-0.1962890625,0.99951171875,-179.26025390625,-215.33203125,-38.75732421875,18.59130859375,20.7763671875,12.97607421875
3.822,-0.39404296875,-0.020263671875,1.05029296875,-177.001953125,-207.33642578125,-41.93115234375,18.59130859375,20.7763671875,12.97607421875
3.823,-0.39404296875,-0.020263671875,1.05029296875,-177.001953125,-207.33642578125,-41.93115234375,21.142578125,23.57177734375,10.55908203125
3.828,-0.39404296875,-0.020263671875,1.05029296875,-177.001953125,-207.33642578125,-41.93115234375,21.142578125,23.57177734375,10.55908203125
3.862,-0.39404296875,-0.020263671875,1.05029296875,-177.001953125,-207.33642578125,-41.93115234375,21.142578125,23.57177734375,10.55908203125
3.877,-0.4588623046875,0.1427001953125,0.7177734375,-177.001953125,-207.33642578125,-41.93115234375,21.142578125,23.57177734375,10.55908203125
3.903,-0.4588623046875,0.1427001953125,0.7177734375,-177.001953125,-207.33642578125,-41.93115234375,21.142578125,23.57177734375,10.55908203125
3.911,-0.4588623046875,0.1427001953125,0.7177734375,-173.9501953125,-203.369140625,-44.43359375,22.2412109375,25.28076171875,7.43408203125
3.982,-0.4588623046875,0.1427001953125,0.7177734375,-173.9501953125,-203.369140625,-44.43359375,22.2412109375,25.28076171875,7.43408203125
4.002,-0.57958984375,0.268310546875,0.605224609375,-173.9501953125,-203.369140625,-44.43359375,22.2412109375,25.28076171875,7.43408203125
4.053,-0.57958984375,0.268310546875,0.605224609375,-173.9501953125,-203.369140625,-44.43359375,22.2412109375,25.28076171875,7.43408203125
4.083,-0.57958984375,0.268310546875,0.605224609375,-173.9501953125,-203.369140625,-44.43359375,22.2412109375,25.28076171875,7.43408203125
4.092,-0.57958984375,0.268310546875,0.605224609375,-169.189453125,-197.998046875,-45.59326171875,22.2412109375,25.28076171875,7.43408203125
4.093,-0.7833251953125,0.4879150390625,0.304443359375,-169.189453125,-197.998046875,-45.59326171875,23.1689453125,27.0751953125,2.84423828125
4.094,-0.7833251953125,0.4879150390625,0.304443359375,-165.8935546875,-196.59423828125,-47.42431640625,23.1689453125,27.0751953125,2.84423828125
4.119,-0.7833251953125,0.4879150390625,0.304443359375,-165.8935546875,-196.59423828125,-47.42431640625,23.1689453125,27.0751953125,2.84423828125
