network_time,device_id,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp,elapsed_time
170696193867776.0,01:05:09CE,1.07184128,-0.062062592,-0.371523584,-0.3899392,0.25165824,-0.03407872,23.330816,-12.320768,5.505024,0.585158336,0.304734619,0.803600195,-0.268094694,10.288,3.821,4.521,0.0,6.1922583e-05
170696512634880.0,01:05:09CE,1.07184128,-0.05537792,-0.366215168,-0.40566784,0.27131904,-0.032768,23.330816,-12.320768,5.505024,0.586476179,0.303629172,0.803451187,-0.266913303,10.288,3.821,4.521,0.0,0.000318767104
170696770927403.0,01:05:09CE,-0.065011712,0.0262144,-1.10788608,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015212389,0.70621894,0.808090262,0.030578165,10.288,3.817,4.52,0.0,0.000258292523
170696831401984.0,01:05:09CE,1.071906816,-0.048365568,-0.362348544,-0.41811968,0.2883584,-0.03145728,23.330816,-12.320768,5.505024,0.587868749,0.302474459,0.803268091,-0.26570926,2.33,2.883,6.166,0.0,6.0474581e-05
170697150169088.0,01:05:09CE,1.070596096,-0.040501248,-0.364904448,-0.42663936,0.30081024,-0.03014656,23.330816,-12.320768,5.505024,0.589314057,0.301285714,0.803058732,-0.264488257,2.33,2.883,6.166,0.0,0.000318767104
170697409909076.0,01:05:09CE,-0.06520832,0.025755648,-1.107951616,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015214978,0.706216167,0.80809266,0.030577551,10.292,3.82,4.521,0.0,0.000259739988
170697468936192.0,01:05:09CE,1.066074112,-0.033226752,-0.368574464,-0.42795008,0.30867456,-0.03014656,23.330816,-12.320768,5.505024,0.590780781,0.300092861,0.802831309,-0.263259824,10.292,3.82,4.521,0.0,5.9027116e-05
170697787703296.0,01:05:09CE,1.059323904,-0.024707072,-0.369033216,-0.42205184,0.3145728,-0.032768,42.074112,-33.161216,-4.063232,0.592253211,0.29892387,0.802582014,-0.262038678,10.292,3.82,4.521,0.0,0.000318767104
170698687838884.0,01:05:09CE,-0.065077248,0.026017792,-1.10854144,0.01179648,0.00589824,0.0131072,42.074112,-33.161216,-4.063232,-0.01521652,0.706217792,0.808091308,0.030574989,10.298,3.825,4.525,0.0,0.000900135588
170698744004608.0,01:05:09CE,1.03907328,-0.012845056,-0.376832,-0.40828928,0.30212096,-0.03801088,42.074112,-33.161216,-4.063232,0.59655065,0.29559115,0.801824833,-0.258363373,11.242,5.715,6.213,0.0,5.6165724e-05
170699062771712.0,01:05:09CE,1.032126464,-0.01277952,-0.37912576,-0.40763392,0.29229056,-0.03801088,42.074112,-33.161216,-4.063232,0.597902355,0.294516357,0.801614968,-0.257114436,11.242,5.715,6.213,0.0,0.000318767104
170699326812765.0,01:05:09CE,-0.065011712,0.025952256,-1.1075584,0.01179648,0.00589824,0.0131072,42.336256,-5.111808,-32.899072,-0.015217005,0.70622102,0.808088684,0.030569525,10.298,3.828,4.528,0.0,0.000264041053
170699381538816.0,01:05:09CE,1.027014656,-0.01441792,-0.382140416,-0.40828928,0.28049408,-0.03801088,21.233664,-14.41792,1.835008,0.599204592,0.293451755,0.801438381,-0.255847511,10.298,3.828,4.528,0.0,5.4726051e-05
170699700305920.0,01:05:09CE,1.020592128,-0.013828096,-0.384630784,-0.40697856,0.26607616,-0.0393216,21.233664,-14.41792,1.835008,0.600446927,0.292407415,0.801298686,-0.254564945,10.298,3.828,4.528,0.0,0.000318767104
170699965786452.0,01:05:09CE,-0.064815104,0.025821184,-1.107165184,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015217633,0.706222633,0.808087359,0.030566993,10.298,3.833,4.531,0.0,0.000265480532
170700019073024.0,01:05:09CE,1.01646336,-0.011862016,-0.382795776,-0.40370176,0.25100288,-0.04063232,21.233664,-14.41792,1.835008,0.60162668,0.291391021,0.80119449,-0.253269625,10.298,3.833,4.531,0.0,5.3286572e-05
170700337840128.0,01:05:09CE,1.014431744,-0.010354688,-0.382992384,-0.40173568,0.2326528,-0.04128768,21.233664,-14.41792,1.835008,0.602741854,0.290400288,0.801130237,-0.251955898,10.298,3.833,4.531,0.0,0.000318767104
170700604750424.0,01:05:09CE,-0.064487424,0.026148864,-1.107427328,0.01179648,0.00524288,0.0131072,21.233664,-14.41792,1.835008,-0.015221708,0.706224093,0.808085986,0.030567496,10.299,3.838,4.534,0.0,0.000266910296
170700656607232.0,01:05:09CE,1.01318656,-0.007798784,-0.381026304,-0.40239104,0.2162688,-0.04063232,21.233664,-14.41792,1.835008,0.603798758,0.289422577,0.801107011,-0.250620615,2.331,2.884,6.171,0.0,5.1856808e-05
170700975374336.0,01:05:09CE,1.010696192,-0.003866624,-0.377421824,-0.40501248,0.20250624,-0.0393216,21.233664,-14.41792,1.835008,0.604811608,0.28844842,0.801118202,-0.249262028,2.331,2.884,6.171,0.0,0.000318767104
170701243719729.0,01:05:09CE,-0.063963136,0.026148864,-1.107623936,0.01179648,0.00589824,0.0131072,21.233664,-14.41792,1.835008,-0.015219936,0.706225713,0.808084746,0.030563739,10.305,3.841,4.535,0.0,0.000268345393
