elapsed_time,movement_counter,adjusted_acceleration,max_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z,ball_distance_traveled,movement_time,speed,is_goal
0.21,0,0.0002215485982074005,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.254,0,0.0009621110292528014,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.254,0,0.0004003771471420992,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.255,0,0.001393504104859002,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.299,0,0.0019250719487955998,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.3,0,0.0010876230609120994,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.3,0,0.0006073989124055993,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.344,0,0.0009707706334130001,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.344,0,-0.0008208504068223984,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.345,0,-0.0013200899490904989,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.39,0,-0.00020717058348479998,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.39,0,-0.001614067952470299,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.39,0,-0.0029604867637094984,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.434,0,-0.0011904077407177988,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.434,0,-0.0006894580336195,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.435,0,0.0009548123752395003,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.479,0,0.0005957213697181992,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.479,0,0.0016560241744739013,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.481,0,-0.0013682107512249,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.524,0,0.0019640915968174005,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.524,0,0.0009825185598469014,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.525,0,0.0021450427215454013,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.569,0,0.0007866593143688993,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.569,0,-0.0002292870973993992,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.57,0,-0.0012288317230232,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.614,0,-0.0005157905415804995,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.615,0,-0.0014944602279502988,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.615,0,0.00012591774267640098,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.659,0,6.939407581700065e-05,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.659,0,-0.0010108532026823994,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.66,0,-0.001102556026482399,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.704,0,0.00014272004122760015,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.705,0,0.0010259196279508009,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.705,0,0.0007523281902749018,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.749,0,0.0018577719821079013,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.75,0,0.0010243268930166995,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.75,0,6.286730165390095e-05,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.794,0,0.00022986291454220147,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.794,0,0.0007735702453961994,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.795,0,-0.0001108863704733995,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.839,0,-0.0004174096421889987,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.84,0,0.00016870504207010077,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.84,0,-0.0002546984856139998,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.884,0,0.0005549798123179999,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.885,0,0.0003553400426489998,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.885,0,-0.00025924325426939995,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.929,0,8.294897120970056e-05,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.929,0,0.0006264372774703996,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.93,0,-0.0002769732915479991,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.974,0,0.0002105250996453003,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.974,0,0.00025922065161820135,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
0.975,0,0.0007873922971461025,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.034,0,0.0006885544258828005,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.035,0,0.0010748220811420007,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.035,0,-0.00012551444248299834,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.064,0,0.0005396433187218001,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.064,0,0.00028690129368630184,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.065,0,-0.0011279672529978992,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.109,0,-0.00024131137994659949,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.109,0,-0.0012557226490014992,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.11,0,-0.0014483647917859985,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.154,0,0.0003037607399300011,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.155,0,-0.002554518007445,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.155,0,8.395192134830025e-05,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.199,0,0.0007624930189445,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.199,0,0.0009236728449304021,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.2,0,-0.0006696532998004996,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.244,0,-0.0007524702713770995,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.244,0,-5.5310640444899625e-05,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.245,0,0.00039831202459240066,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.29,0,-0.00038613079308329884,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.29,0,0.0016427372750278998,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.29,0,0.00013743614182880164,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.334,0,-0.0002998101648571984,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.334,0,-0.00045228405995309875,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.335,0,0.0004923231365071019,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.379,0,-0.00018518183536439872,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.379,0,-0.001350791051657899,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.38,0,0.00014254041904560033,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.424,0,-0.0007076826321525988,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.424,0,-0.0008156737881769988,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.425,0,0.0012738168521981025,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.469,0,0.00026656182145870164,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.47,0,0.00047692582399830145,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.47,0,0.0011939650299997006,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.514,0,0.000550251708742502,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.514,0,0.0011025772682612001,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.516,0,-0.00033857414935059907,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.573,0,0.0006918531690071009,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.604,0,0.0004104108881379017,0.002306133611091601,0.793457,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.614,0,0.0004104108881379017,0.002306133611091601,0.06103500000000006,1,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.615,0,-0.0005899964109276987,0.002306133611091601,0.06103500000000006,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.649,0,-0.0009876403466590987,0.002306133611091601,0.183106,1,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.65,0,0.0005914722362904013,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.694,0,0.0005914722362904013,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.695,0,0.0014031690587110995,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.739,0,1.3533384711900825e-05,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.74,0,0.0007069928385908999,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.784,0,0.0007069928385908999,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.843,0,-0.0005027818672603997,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.844,0,0.00014858019713700002,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.874,0,0.0010885053653755996,0.002306133611091601,0.183106,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.875,0,0.0010885053653755996,0.002306133611091601,0.06103499999999995,1,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.919,0,0.00011219877368470049,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.92,0,0.00033249522341190045,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.964,0,0.0002478832646291007,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
1.966,0,-0.0005467664001937989,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.01,0,0.0011688067546627,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.011,0,-0.0003403562656885996,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.054,0,-0.0003403562656885996,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.055,0,0.0008435685867624002,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.1,0,7.174430282290076e-05,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.1,0,0.00017265661872800132,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.144,0,0.00017265661872800132,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.145,0,-0.000740252536703399,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.189,0,0.0005301495367737007,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.234,0,-0.0009520203811981993,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.235,0,-0.0009520203811981993,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.28,0,0.000582599867553402,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.28,0,0.0008688771727650996,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.324,0,-0.00038512737010399853,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.325,0,-0.00038512737010399853,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.326,0,-8.52465889506996e-05,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.369,0,-0.0005815704558254989,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.37,0,0.000523842742706301,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.414,0,0.0011500105290846007,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.415,0,0.0011500105290846007,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.465,0,-0.0003823791944385993,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.465,0,0.0014438834231660005,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.519,0,0.0014438834231660005,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.549,0,-0.0002313834749328985,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.55,0,-0.0002313834749328985,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.594,0,-0.0003841314363563983,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.595,0,-0.0003841314363563983,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.639,0,-0.0008462394519467998,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.64,0,-0.0008462394519467998,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.684,0,0.0011454572134579014,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.685,0,0.0011454572134579014,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.729,0,0.00041172028013880015,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.73,0,0.00011671190873810064,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.774,0,0.00011671190873810064,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.775,0,-0.0006472498572626991,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.819,0,-0.0006472498572626991,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.82,0,0.0014589145040344014,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.864,0,0.0014589145040344014,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.865,0,-7.802265298679882e-05,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.909,0,-7.802265298679882e-05,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.91,0,0.0003826887848015995,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.954,0,0.0003826887848015995,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.955,0,-0.0007431814833314988,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
2.999,0,-0.0007431814833314988,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.0,0,0.00048811845186110155,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.044,0,0.00048811845186110155,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.045,0,-0.0012123887448358996,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.089,0,-0.0012123887448358996,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.09,0,0.0008280346001509013,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.134,0,0.0008280346001509013,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.135,0,7.356310526400109e-05,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.179,0,7.356310526400109e-05,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.18,0,-0.0002471663447185992,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.224,0,-0.0002471663447185992,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.225,0,0.0010886549084276002,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.269,0,0.0010886549084276002,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.27,0,0.00040631060947730023,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.314,0,0.00040631060947730023,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.315,0,-0.0014056296578775999,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.359,0,-0.0014056296578775999,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.36,0,-0.0008710148104054995,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.404,0,-0.0008710148104054995,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.405,0,0.0001552111876372015,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.449,0,0.0001552111876372015,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.45,0,-0.0001393641458597994,0.002306133611091601,0.06103499999999995,0,1,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.48,0,-0.0001393641458597994,0.002306133611091601,0.06103499999999995,0,1,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.494,0,-0.0003259421809206995,0.002306133611091601,0.06103499999999995,0,1,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.495,0,-0.0003259421809206995,0.002306133611091601,0.06103499999999995,0,0,3657.0,3541.0,1317.0,0.0,0.0,0.0,0
3.54,1,-0.0003259421809206995,0.0009079980156814996,0.06103499999999995,0,0,3654.0,3577.0,1263.0,0.036,3.54,0.0366,0
3.546,1,-0.0006865292451874987,0.0009079980156814996,0.06103499999999995,0,0,3654.0,3577.0,1263.0,0.0,3.54,0.0366,0
3.584,1,-0.0004539540487853988,0.0009079980156814996,0.06103499999999995,1,0,3654.0,3577.0,1263.0,0.0,3.54,0.0366,0
3.585,1,-0.0004539540487853988,0.0009079980156814996,0.06103499999999995,0,0,3654.0,3577.0,1263.0,0.0,3.54,0.0366,0
3.629,1,0.0009079980156814996,0.0009079980156814996,0.06103499999999995,0,0,3654.0,3577.0,1263.0,0.0,3.54,0.0366,0
3.63,1,0.0009079980156814996,0.0009079980156814996,0.06103499999999995,0,0,3654.0,3577.0,1263.0,0.0,3.54,0.0366,0
3.666,2,0.0009079980156814996,0.1558686886142627,0.06103499999999995,0,1,3643.0,3604.0,1206.0,0.029,0.126,0.8286,0
3.674,2,0.001015839741400201,0.1558686886142627,3.7231440000000005,1,1,3643.0,3604.0,1206.0,0.0,0.126,0.8286,0
3.675,2,0.001015839741400201,0.1558686886142627,3.7231440000000005,0,1,3643.0,3604.0,1206.0,0.0,0.126,0.8286,0
3.72,2,0.1558686886142627,0.1558686886142627,153.564454,1,1,3643.0,3604.0,1206.0,0.0,0.126,0.8286,0
3.721,2,0.1558686886142627,0.1558686886142627,153.564454,0,1,3643.0,3604.0,1206.0,0.0,0.126,0.8286,0
3.764,2,-0.0655540196595844,0.1558686886142627,153.564454,0,1,3643.0,3604.0,1206.0,0.0,0.126,0.8286,0
3.765,2,-0.0655540196595844,0.1558686886142627,153.564454,0,1,3643.0,3604.0,1206.0,0.0,0.126,0.8286,0
3.777,3,-0.0655540196595844,0.0820915187149676,153.564454,0,1,3656.0,3613.0,1231.0,0.016,0.111,0.5189,0
3.809,3,-0.0092310096822316,0.0820915187149676,153.564454,0,1,3656.0,3613.0,1231.0,0.0,0.111,0.5189,0
3.81,3,0.0026516268865771023,0.0820915187149676,153.564454,0,1,3656.0,3613.0,1231.0,0.0,0.111,0.5189,0
3.844,3,0.0026516268865771023,0.0820915187149676,153.564454,0,1,3710.0,3609.0,1297.0,0.054,0.067,0.5189,0
3.854,3,0.0026516268865771023,0.0820915187149676,153.564454,0,1,3710.0,3609.0,1297.0,0.0,0.067,0.5189,0
3.855,3,0.004303176438822201,0.0820915187149676,153.564454,0,1,3710.0,3609.0,1297.0,0.0,0.067,0.5189,0
3.899,3,0.004303176438822201,0.0820915187149676,153.564454,0,0,3710.0,3609.0,1297.0,0.0,0.067,0.5189,0
