network_time,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp
149275059507725.0,-1.063911424,0.155779072,0.60882944,1.8579456,3.39017728,2.50478592,-11.534336,42.991616,-10.223616,0.078606157,0.537107905,0.012255539,0.926340907,9.048,15.845,7.108,0.0
149275212251136.0,-1.093074944,0.189333504,0.578551808,1.84745984,3.38690048,2.49823232,-11.534336,42.991616,-10.223616,0.084110481,0.55024598,0.023793829,0.917883514,9.048,15.845,7.108,0.0
149275531018240.0,-1.107296256,0.224264192,0.550305792,1.8448384,3.3882112,2.49102336,-11.534336,42.991616,-10.223616,0.089565505,0.563204429,0.035297378,0.909095369,9.048,15.845,7.108,0.0
149275698472842.0,-1.107296256,0.224264192,0.550305792,1.8448384,3.3882112,2.49102336,-11.534336,42.991616,-10.223616,0.089565505,0.563204429,0.035297378,0.909095369,9.03,15.837,7.167,0.0
149275849785344.0,-1.108082688,0.2555904,0.521797632,1.84352768,3.38952192,2.48774656,-11.534336,42.991616,-10.223616,0.094984942,0.575963615,0.0467799,0.899987177,9.03,15.837,7.167,0.0
149276168552448.0,-1.107492864,0.280625152,0.495648768,1.84221696,3.38755584,2.48643584,-11.534336,42.991616,-10.223616,0.100373489,0.588497807,0.058240017,0.890575711,9.03,15.837,7.167,0.0
149276337462884.0,-1.107492864,0.280625152,0.495648768,1.84221696,3.38755584,2.48643584,-11.534336,42.991616,-10.223616,0.100373489,0.588497807,0.058240017,0.890575711,9.018,15.828,7.224,0.0
149276487319552.0,-1.101594624,0.300417024,0.467730432,1.8382848,3.38427904,2.48250368,-11.534336,42.991616,-10.223616,0.105721039,0.600794817,0.069648919,0.880874101,9.018,15.828,7.224,0.0
149276806086656.0,-1.092354048,0.314703872,0.436731904,1.83369728,3.38034688,2.47791616,-11.534336,42.991616,-10.223616,0.111021863,0.612849727,0.080993298,0.870890892,9.018,15.828,7.224,0.0
149276976430225.0,-1.092354048,0.314703872,0.436731904,1.83369728,3.38034688,2.47791616,-11.534336,42.991616,-10.223616,0.111021863,0.612849727,0.080993298,0.870890892,9.007,15.823,7.282,0.0
149277124853760.0,-1.112211456,0.338296832,0.442761216,1.83238656,3.36789504,2.46874112,-11.534336,42.991616,-10.223616,0.116243098,0.624637362,0.092267847,0.860653156,9.007,15.823,7.282,0.0
149277443620864.0,-1.180565504,0.377552896,0.4390912,1.81338112,3.31677696,2.45825536,-11.534336,42.991616,-10.223616,0.121414716,0.635978081,0.103419432,0.850303634,9.007,15.823,7.282,0.0
149277615396280.0,-1.180565504,0.377552896,0.4390912,1.81338112,3.31677696,2.45825536,-11.534336,42.991616,-10.223616,0.121414716,0.635978081,0.103419432,0.850303634,8.989,15.82,7.335,0.0
149277762387968.0,-1.24944384,0.42401792,0.344260608,1.7793024,3.24599808,2.44908032,-11.534336,42.991616,-10.223616,0.126567474,0.646835957,0.114411932,0.839890072,8.989,15.82,7.335,0.0
149278081155072.0,-1.253900288,0.474284032,0.210305024,1.76750592,3.22306048,2.4379392,-11.534336,42.991616,-10.223616,0.131645722,0.657514883,0.125319163,0.829192494,8.989,15.82,7.335,0.0
149278254369501.0,-1.253900288,0.474284032,0.210305024,1.76750592,3.22306048,2.4379392,-11.534336,42.991616,-10.223616,0.131645722,0.657514883,0.125319163,0.829192494,8.977,15.817,7.378,0.0
149278399922176.0,-1.187774464,0.495845376,0.139788288,1.7825792,3.26762496,2.4444928,-11.534336,42.991616,-10.223616,0.136688483,0.668264947,0.136281605,0.817977412,8.977,15.817,7.378,0.0
149278718689280.0,-1.062862848,0.480837632,0.153812992,1.79830784,3.3325056,2.4576,-11.534336,42.991616,-10.223616,0.141735173,0.679024344,0.14727908,0.806267608,8.977,15.817,7.378,0.0
149278893355363.0,-1.062862848,0.480837632,0.153812992,1.79830784,3.3325056,2.4576,-11.534336,42.991616,-10.223616,0.141735173,0.679024344,0.14727908,0.806267608,8.961,15.813,7.4,0.0
149279037456384.0,-0.934608896,0.446038016,0.19202048,1.79830784,3.35609856,2.46284288,-11.534336,42.991616,-10.223616,0.146786412,0.689516687,0.158215017,0.794298432,8.961,15.813,7.4,0.0
149279356223488.0,-0.842924032,0.402325504,0.219348992,1.79109888,3.32988416,2.45366784,-11.534336,42.991616,-10.223616,0.151776795,0.699565406,0.169026847,0.782255377,8.961,15.813,7.4,0.0
149279532319123.0,-0.842924032,0.402325504,0.219348992,1.79109888,3.32988416,2.45366784,-11.534336,42.991616,-10.223616,0.151776795,0.699565406,0.169026847,0.782255377,8.94,15.805,7.41,0.0
149279674990592.0,-0.781320192,0.35618816,0.202375168,1.77078272,3.28269824,2.43859456,-11.534336,42.991616,-10.223616,0.156685961,0.709144097,0.179647598,0.770202832,8.94,15.805,7.41,0.0
149279993757696.0,-0.728367104,0.307232768,0.143065088,1.7498112,3.2473088,2.43073024,-11.534336,42.991616,-10.223616,0.161520596,0.718366854,0.190090277,0.758054978,8.94,15.805,7.41,0.0
149280171290328.0,-0.728367104,0.307232768,0.143065088,1.7498112,3.2473088,2.43073024,-11.534336,42.991616,-10.223616,0.161520596,0.718366854,0.190090277,0.758054978,8.919,15.8,7.419,0.0
149280312524800.0,-0.66945024,0.26312704,0.083951616,1.73539328,3.24534272,2.42614272,-11.534336,42.991616,-10.223616,0.166278007,0.727404641,0.200375517,0.745657608,8.919,15.8,7.419,0.0
149280631291904.0,-0.636747776,0.245694464,0.052559872,1.72883968,3.25648384,2.4150016,-11.534336,42.991616,-10.223616,0.17093342,0.736305835,0.21051409,0.732967123,8.919,15.8,7.419,0.0
149280810268301.0,-0.636747776,0.245694464,0.052559872,1.72883968,3.25648384,2.4150016,-11.534336,42.991616,-10.223616,0.17093342,0.736305835,0.21051409,0.732967123,8.905,15.789,7.409,0.0
149280950059008.0,-0.685375488,0.292159488,0.026083328,1.72032,3.24206592,2.39337472,-11.534336,42.991616,-10.223616,0.175461929,0.744963232,0.22049478,0.720101693,8.905,15.789,7.409,0.0
149281268826112.0,-0.798031872,0.40665088,-0.026148864,1.69869312,3.20012288,2.36650496,-11.534336,42.991616,-10.223616,0.1798861,0.753278978,0.230299493,0.707174249,8.905,15.789,7.409,0.0
149281449247055.0,-0.798031872,0.40665088,-0.026148864,1.69869312,3.20012288,2.36650496,-11.534336,42.991616,-10.223616,0.1798861,0.753278978,0.230299493,0.707174249,8.897,15.776,7.394,0.0
149281587593216.0,-0.9125888,0.55640064,-0.095617024,1.671168,3.1588352,2.35077632,-11.534336,42.991616,-10.223616,0.184282091,0.761255482,0.239977748,0.694163083,8.897,15.776,7.394,0.0
149281906360320.0,-0.990838784,0.700710912,-0.162660352,1.6580608,3.15359232,2.36126208,-11.272192,18.874368,-28.83584,0.1887428,0.768978803,0.249652185,0.680913391,8.897,15.776,7.394,0.0
149282088226241.0,-0.990838784,0.700710912,-0.162660352,1.6580608,3.15359232,2.36126208,-11.272192,18.874368,-28.83584,0.1887428,0.768978803,0.249652185,0.680913391,8.89,15.772,7.36,0.0
149282225127424.0,-1.001652224,0.794886144,-0.202309632,1.67837696,3.19225856,2.38157824,-11.272192,18.874368,-28.83584,0.193248612,0.776565,0.259413214,0.66725412,8.89,15.772,7.36,0.0
149282543894528.0,-0.943587328,0.830734336,-0.191234048,1.70131456,3.24993024,2.39468544,-11.272192,18.874368,-28.83584,0.197786514,0.784039897,0.26920076,0.653157246,8.89,15.772,7.36,0.0
149282727192720.0,-0.943587328,0.830734336,-0.191234048,1.70131456,3.24993024,2.39468544,-11.272192,18.874368,-28.83584,0.197786514,0.784039897,0.26920076,0.653157246,8.892,15.768,7.317,0.0
149282862661632.0,-0.87195648,0.812187648,-0.143589376,1.71769856,3.28204288,2.40320512,-11.272192,18.874368,-28.83584,0.202339393,0.791286532,0.278967002,0.638767022,8.892,15.768,7.317,0.0
149283181428736.0,-0.8175616,0.742260736,-0.127729664,1.72032,3.26631424,2.4150016,-11.272192,18.874368,-28.83584,0.20687054,0.79814951,0.288669605,0.624302252,8.892,15.768,7.317,0.0
149283366163394.0,-0.8175616,0.742260736,-0.127729664,1.72032,3.26631424,2.4150016,-11.272192,18.874368,-28.83584,0.20687054,0.79814951,0.288669605,0.624302252,8.884,15.765,7.273,0.0
149283500195840.0,-0.789774336,0.634781696,-0.16351232,1.7137664,3.23354624,2.42417664,-11.272192,18.874368,-28.83584,0.211297019,0.804648738,0.29825098,0.609804751,8.884,15.765,7.273,0.0
149283818962944.0,-0.755040256,0.532414464,-0.21594112,1.71311104,3.22830336,2.41369088,-11.272192,18.874368,-28.83584,0.215493164,0.81096164,0.307616707,0.595144838,8.884,15.765,7.273,0.0
149284005138658.0,-0.755040256,0.532414464,-0.21594112,1.71311104,3.22830336,2.41369088,-11.272192,18.874368,-28.83584,0.215493164,0.81096164,0.307616707,0.595144838,8.873,15.761,7.228,0.0
149284137730048.0,-0.712900608,0.464125952,-0.244580352,1.7268736,3.25517312,2.39337472,-11.272192,18.874368,-28.83584,0.21942858,0.817205359,0.316765998,0.580178683,8.873,15.761,7.228,0.0
149284456497152.0,-0.681836544,0.45613056,-0.247988224,1.74456832,3.28859648,2.36978176,-11.272192,18.874368,-28.83584,0.223148004,0.82335804,0.325717833,0.564903446,8.873,15.761,7.228,0.0
149284644121359.0,-0.681836544,0.45613056,-0.247988224,1.74456832,3.28859648,2.36978176,-11.272192,18.874368,-28.83584,0.223148004,0.82335804,0.325717833,0.564903446,8.87,15.754,7.185,0.0
149284775264256.0,-0.680656896,0.521207808,-0.286261248,1.76816128,3.29842688,2.33570304,-11.272192,18.874368,-28.83584,0.226653423,0.82932655,0.334494908,0.549436401,8.87,15.754,7.185,0.0
149285094031360.0,-0.696778752,0.62849024,-0.33521664,1.80486144,3.28597504,2.28655104,-11.272192,18.874368,-28.83584,0.229882538,0.835086942,0.343125212,0.533826197,8.87,15.754,7.185,0.0
149285283101484.0,-0.696778752,0.62849024,-0.33521664,1.80486144,3.28597504,2.28655104,-11.272192,18.874368,-28.83584,0.229882538,0.835086942,0.343125212,0.533826197,8.866,15.749,7.144,0.0
149285412798464.0,-0.73859072,0.76087296,-0.510394368,1.84352768,3.26565888,2.23084544,-11.272192,18.874368,-28.83584,0.232835599,0.840620702,0.351600912,0.518114582,8.866,15.749,7.144,0.0
149285731565568.0,-0.735379456,0.88702976,-0.620756992,1.95100672,3.28925184,2.16793088,-11.272192,18.874368,-28.83584,0.235259655,0.846182689,0.360020203,0.501930979,8.866,15.749,7.144,0.0
149285922077320.0,-0.735379456,0.88702976,-0.620756992,1.95100672,3.28925184,2.16793088,-11.272192,18.874368,-28.83584,0.235259655,0.846182689,0.360020203,0.501930979,8.864,15.746,7.103,0.0
149286050332672.0,-0.713621504,0.948109312,-0.608370688,1.98049792,3.37117184,2.16662016,-11.272192,18.874368,-28.83584,0.237701289,0.851657755,0.36836377,0.485187387,8.864,15.746,7.103,0.0
149286369099776.0,-0.663945216,0.921698304,-0.49381376,1.95428352,3.43998464,2.20594176,-11.272192,18.874368,-28.83584,0.240425631,0.856828111,0.376599683,0.468118881,8.864,15.746,7.103,0.0
149286561058289.0,-0.663945216,0.921698304,-0.49381376,1.95428352,3.43998464,2.20594176,-11.272192,18.874368,-28.83584,0.240425631,0.856828111,0.376599683,0.468118881,8.863,15.747,7.062,0.0
149286687866880.0,-0.516292608,0.827654144,-0.276627456,1.81010432,3.45767936,2.29113856,-11.272192,18.874368,-28.83584,0.243836242,0.86138205,0.384661239,0.451134221,8.863,15.747,7.062,0.0
149287006633984.0,-0.443744256,0.646250496,-0.236519424,1.55779072,3.37379328,2.48446976,-11.272192,18.874368,-28.83584,0.248424811,0.864833967,0.392864207,0.434656807,8.863,15.747,7.062,0.0
149287200040409.0,-0.443744256,0.646250496,-0.236519424,1.55779072,3.37379328,2.48446976,-11.272192,18.874368,-28.83584,0.248424811,0.864833967,0.392864207,0.434656807,8.858,15.746,7.021,0.0
149287325401088.0,-0.462815232,0.523567104,-0.41222144,1.39001856,3.20339968,2.65814016,-11.272192,18.874368,-28.83584,0.253421595,0.86733737,0.401374486,0.418716381,8.858,15.746,7.021,0.0
149287644168192.0,-0.498204672,0.5193728,-0.664469504,1.32579328,3.01662208,2.74202624,-11.272192,18.874368,-28.83584,0.258104836,0.869238011,0.410113071,0.40315747,8.858,15.746,7.021,0.0
149287839015618.0,-0.498204672,0.5193728,-0.664469504,1.32579328,3.01662208,2.74202624,-11.272192,18.874368,-28.83584,0.258104836,0.869238011,0.410113071,0.40315747,8.851,15.747,6.998,0.0
149287962935296.0,-0.52789248,0.610729984,-0.854392832,1.29564672,2.899968,2.73743872,-11.272192,18.874368,-28.83584,0.262381173,0.870820171,0.418810257,0.38774711,8.851,15.747,6.998,0.0
149288281702400.0,-0.523501568,0.769458176,-0.931397632,1.27729664,2.90717696,2.67583488,-11.272192,18.874368,-28.83584,0.266484013,0.872297674,0.427162786,0.372204912,8.851,15.747,6.998,0.0
149288477987964.0,-0.523501568,0.769458176,-0.931397632,1.27729664,2.90717696,2.67583488,-11.272192,18.874368,-28.83584,0.266484013,0.872297674,0.427162786,0.372204912,8.846,15.751,6.976,0.0
149288600469504.0,-0.414318592,0.91979776,-0.756678656,1.33758976,2.98713088,2.62144,-11.272192,18.874368,-28.83584,0.270467508,0.873741846,0.435232127,0.35625414,8.846,15.751,6.976,0.0
149288919236608.0,-0.333774848,0.99483648,-0.599785472,1.32841472,3.03235072,2.6574848,-11.272192,18.874368,-28.83584,0.274934695,0.874717134,0.443261562,0.340178687,8.846,15.751,6.976,0.0
149289116982393.0,-0.333774848,0.99483648,-0.599785472,1.32841472,3.03235072,2.6574848,-11.272192,18.874368,-28.83584,0.274934695,0.874717134,0.443261562,0.340178687,8.843,15.751,6.971,0.0
149289238003712.0,-0.314769408,0.996016128,-0.631504896,1.34086656,2.99040768,2.71515648,-11.272192,18.874368,-28.83584,0.279553969,0.875148665,0.45141286,0.32421031,8.843,15.751,6.971,0.0
149289556770816.0,-0.298647552,0.904921088,-0.703397888,1.40050432,2.90455552,2.73678336,-11.272192,18.874368,-28.83584,0.283727819,0.875253204,0.459660856,0.308324105,8.843,15.751,6.971,0.0
149289755949934.0,-0.298647552,0.904921088,-0.703397888,1.40050432,2.90455552,2.73678336,-11.272192,18.874368,-28.83584,0.283727819,0.875253204,0.459660856,0.308324105,8.837,15.748,6.966,0.0
149289875537920.0,-0.323354624,0.791609344,-0.85491712,1.43785984,2.85474816,2.71450112,4.456448,-7.077888,-25.952256,0.287395729,0.875210801,0.467786396,0.292416038,8.837,15.748,6.966,0.0
149290194305024.0,-0.391774208,0.737542144,-1.006764032,1.55254784,2.91766272,2.64175616,4.456448,-7.077888,-25.952256,0.290301035,0.875395755,0.475567736,0.275979007,8.837,15.748,6.966,0.0
149290394926799.0,-0.391774208,0.737542144,-1.006764032,1.55254784,2.91766272,2.64175616,4.456448,-7.077888,-25.952256,0.290301035,0.875395755,0.475567736,0.275979007,8.833,15.743,6.96,0.0
149290513072128.0,-0.436862976,0.720437248,-0.933953536,1.73080576,3.07232768,2.5427968,4.456448,-7.077888,-25.952256,0.292396217,0.875995812,0.482838274,0.258697687,8.833,15.743,6.96,0.0
149290831839232.0,-0.360513536,0.748027904,-0.790167552,1.80617216,3.227648,2.44187136,4.456448,-7.077888,-25.952256,0.294320108,0.876753838,0.489430037,0.240952534,8.833,15.743,6.96,0.0
149291033888582.0,-0.360513536,0.748027904,-0.790167552,1.80617216,3.227648,2.44187136,4.456448,-7.077888,-25.952256,0.294320108,0.876753838,0.489430037,0.240952534,8.831,15.738,6.955,0.0
149291150606336.0,-0.212729856,0.753926144,-0.664797184,1.83894016,3.32201984,2.40058368,4.456448,-7.077888,-25.952256,0.29640422,0.877350998,0.495632225,0.222867597,8.831,15.738,6.955,0.0
149291469373440.0,-0.0753664,0.706215936,-0.593952768,1.8579456,3.3292288,2.43204096,4.456448,-7.077888,-25.952256,0.298616997,0.877538904,0.501832023,0.204547023,8.831,15.738,6.955,0.0
149291672872424.0,-0.0753664,0.706215936,-0.593952768,1.8579456,3.3292288,2.43204096,4.456448,-7.077888,-25.952256,0.298616997,0.877538904,0.501832023,0.204547023,8.825,15.732,6.949,0.0
149291788140544.0,0.0049152,0.655491072,-0.66584576,1.81403648,3.26762496,2.4870912,4.456448,-7.077888,-25.952256,0.30093551,0.877182802,0.508147283,0.186268603,8.825,15.732,6.949,0.0
149292106907648.0,-0.002490368,0.61964288,-0.814415872,1.7727488,3.19553536,2.51789312,4.456448,-7.077888,-25.952256,0.303114788,0.876399022,0.514503584,0.168088501,8.825,15.732,6.949,0.0
149292311841019.0,-0.002490368,0.61964288,-0.814415872,1.7727488,3.19553536,2.51789312,4.456448,-7.077888,-25.952256,0.303114788,0.876399022,0.514503584,0.168088501,8.819,15.726,6.944,0.0
149292425674752.0,-0.060424192,0.608108544,-0.908591104,1.77209344,3.16473344,2.49561088,4.456448,-7.077888,-25.952256,0.304920238,0.875426969,0.520658955,0.149956747,8.819,15.726,6.944,0.0
149292744441856.0,-0.06946816,0.649527296,-0.932839424,1.76816128,3.19029248,2.43662848,4.456448,-7.077888,-25.952256,0.30649736,0.87436815,0.526375823,0.131870019,8.819,15.726,6.944,0.0
149292950805746.0,-0.06946816,0.649527296,-0.932839424,1.76816128,3.19029248,2.43662848,4.456448,-7.077888,-25.952256,0.30649736,0.87436815,0.526375823,0.131870019,8.815,15.722,6.937,0.0
149293063208960.0,-0.005767168,0.684261376,-0.90505216,1.76553984,3.25189632,2.41106944,4.456448,-7.077888,-25.952256,0.308117514,0.873114973,0.53172825,0.113667991,8.815,15.722,6.937,0.0
149293381976064.0,0.099090432,0.687931392,-0.873463808,1.75767552,3.30170368,2.4313856,4.456448,-7.077888,-25.952256,0.309903331,0.871512551,0.536910944,0.095257237,8.815,15.722,6.937,0.0
149293589778358.0,0.099090432,0.687931392,-0.873463808,1.75767552,3.30170368,2.4313856,4.456448,-7.077888,-25.952256,0.309903331,0.871512551,0.536910944,0.095257237,8.812,15.716,6.93,0.0
149293700743168.0,0.201719808,0.666566656,-0.877264896,1.73735936,3.30432512,2.46284288,4.456448,-7.077888,-25.952256,0.311798358,0.86949033,0.542034964,0.076732983,8.812,15.716,6.93,0.0
149294036287488.0,0.257359872,0.637140992,-0.92307456,1.70655744,3.26303744,2.47332864,4.456448,-7.077888,-25.952256,0.313663821,0.867085351,0.547086313,0.058275821,8.812,15.716,6.93,0.0
149294228762658.0,0.257359872,0.637140992,-0.92307456,1.70655744,3.26303744,2.47332864,4.456448,-7.077888,-25.952256,0.313663821,0.867085351,0.547086313,0.058275821,8.812,15.712,6.925,0.0
149294355054592.0,0.265945088,0.617086976,-0.971702272,1.6908288,3.21257472,2.45170176,4.456448,-7.077888,-25.952256,0.315324148,0.864425861,0.551960996,0.039989678,8.812,15.712,6.925,0.0
149294673821696.0,0.253689856,0.607977472,-0.981925888,1.67968768,3.20012288,2.424832,4.456448,-7.077888,-25.952256,0.316818252,0.861563597,0.556578267,0.021828842,8.812,15.712,6.925,0.0
149294867737557.0,0.253689856,0.607977472,-0.981925888,1.67968768,3.20012288,2.424832,4.456448,-7.077888,-25.952256,0.316818252,0.861563597,0.556578267,0.021828842,8.813,15.706,6.92,0.0
149294992588800.0,0.250413056,0.59277312,-0.953942016,1.66985728,3.22568192,2.42352128,4.456448,-7.077888,-25.952256,0.318267399,0.858447181,0.560965471,0.003680135,8.813,15.706,6.92,0.0
149295311355904.0,0.275972096,0.557580288,-0.907739136,1.66723584,3.24796416,2.44580352,4.456448,-7.077888,-25.952256,0.319678243,0.855017918,0.565209076,-0.014504596,8.813,15.706,6.92,0.0
149295506710869.0,0.275972096,0.557580288,-0.907739136,1.66723584,3.24796416,2.44580352,4.456448,-7.077888,-25.952256,0.319678243,0.855017918,0.565209076,-0.014504596,8.81,15.701,6.915,0.0
149295630123008.0,0.322174976,0.511901696,-0.873791488,1.6613376,3.24337664,2.46480896,4.456448,-7.077888,-25.952256,0.321015964,0.851262876,0.569344899,-0.032682651,8.81,15.701,6.915,0.0
149295948890112.0,0.369491968,0.473956352,-0.853147648,1.6515072,3.23354624,2.46153216,4.456448,-7.077888,-25.952256,0.322273878,0.847223444,0.573314,-0.050838407,8.81,15.701,6.915,0.0
149296145677826.0,0.369491968,0.473956352,-0.853147648,1.6515072,3.23354624,2.46153216,4.456448,-7.077888,-25.952256,0.322273878,0.847223444,0.573314,-0.050838407,8.802,15.695,6.912,0.0
149296267657216.0,0.39026688,0.45154304,-0.833683456,1.64691968,3.227648,2.44908032,4.456448,-7.077888,-25.952256,0.323441333,0.842930366,0.577077108,-0.068975474,8.802,15.695,6.912,0.0
149296586424320.0,0.383582208,0.4390912,-0.811008,1.64233216,3.21716224,2.44711424,4.456448,-7.077888,-25.952256,0.324502855,0.838375547,0.580664303,-0.087033375,8.802,15.695,6.912,0.0
149296784648217.0,0.383582208,0.4390912,-0.811008,1.64233216,3.21716224,2.44711424,4.456448,-7.077888,-25.952256,0.324502855,0.838375547,0.580664303,-0.087033375,8.798,15.691,6.91,0.0
149296905191424.0,0.371523584,0.422838272,-0.790102016,1.6351232,3.20405504,2.45825536,4.456448,-7.077888,-25.952256,0.325451886,0.833542587,0.584116542,-0.104962821,8.798,15.691,6.91,0.0
149297223958528.0,0.385155072,0.401276928,-0.77430784,1.6351232,3.2047104,2.47267328,4.456448,-7.077888,-25.952256,0.326284256,0.828434063,0.587427181,-0.122826697,8.798,15.691,6.91,0.0
149297423635056.0,0.385155072,0.401276928,-0.77430784,1.6351232,3.2047104,2.47267328,4.456448,-7.077888,-25.952256,0.326284256,0.828434063,0.587427181,-0.122826697,8.793,15.686,6.908,0.0
149297542725632.0,0.4079616,0.357892096,-0.75300864,1.64626432,3.21912832,2.48774656,4.456448,-7.077888,-25.952256,0.327001021,0.823043765,0.590579628,-0.140735565,8.793,15.686,6.908,0.0
149297861492736.0,0.443744256,0.316932096,-0.731971584,1.6449536,3.23551232,2.48643584,25.034752,-13.500416,-3.2768,0.327641104,0.817382159,0.593532002,-0.158678851,8.793,15.686,6.908,0.0
149298062616165.0,0.443744256,0.316932096,-0.731971584,1.6449536,3.23551232,2.48643584,25.034752,-13.500416,-3.2768,0.327641104,0.817382159,0.593532002,-0.158678851,8.789,15.682,6.907,0.0
149298180259840.0,0.47218688,0.28409856,-0.714407936,1.6351232,3.24141056,2.47136256,25.034752,-13.500416,-3.2768,0.328228102,0.811469053,0.596255767,-0.176592334,8.789,15.682,6.907,0.0
149298499026944.0,0.50528256,0.271777792,-0.709230592,1.62725888,3.23813376,2.45366784,25.034752,-13.500416,-3.2768,0.328737306,0.805327223,0.598749944,-0.194421849,8.789,15.682,6.907,0.0
149298701605612.0,0.50528256,0.271777792,-0.709230592,1.62725888,3.23813376,2.45366784,25.034752,-13.500416,-3.2768,0.328737306,0.805327223,0.598749944,-0.194421849,8.787,15.682,6.906,0.0
149390991818752.0,0.647626752,-0.701759488,0.492961792,0.59834368,1.81665792,1.55254784,25.034752,-13.500416,-3.2768,-0.465762646,-0.12900278,-0.542172869,0.790818261,8.787,15.682,6.906,0.0
149391310585856.0,0.61800448,-0.725417984,0.49053696,0.64749568,1.83762944,1.55582464,25.034752,-13.500416,-3.2768,-0.465762646,-0.12900278,-0.542172869,0.790818261,8.787,15.682,6.906,0.0
149390673051648.0,0.61800448,-0.725417984,0.49053696,0.64749568,1.83762944,1.55582464,25.034752,-13.500416,-3.2768,-0.467075169,-0.137054958,-0.54680737,0.785480698,8.787,15.682,6.906,0.0
149391353117970.0,0.61800448,-0.725417984,0.49053696,0.64749568,1.83762944,1.55582464,25.034752,-13.500416,-3.2768,-0.467075169,-0.137054958,-0.54680737,0.785480698,7.916,15.455,7.133,0.0
149391629352960.0,0.608108544,-0.747831296,0.500563968,0.72548352,1.88940288,1.5466496,25.034752,-13.500416,-3.2768,-0.463047083,-0.112794018,-0.532051114,0.801690727,7.916,15.455,7.133,0.0
149391948120064.0,0.604700672,-0.758382592,0.51871744,0.81526784,1.96018176,1.5335424,25.034752,-13.500416,-3.2768,-0.463047083,-0.112794018,-0.532051114,0.801690727,7.916,15.455,7.133,0.0
149391310585856.0,0.604700672,-0.758382592,0.51871744,0.81526784,1.96018176,1.5335424,25.034752,-13.500416,-3.2768,-0.464390342,-0.120919772,-0.537301136,0.79620915,7.916,15.455,7.133,0.0
149391992107935.0,0.604700672,-0.758382592,0.51871744,0.81526784,1.96018176,1.5335424,25.034752,-13.500416,-3.2768,-0.464390342,-0.120919772,-0.537301136,0.79620915,7.91,15.45,7.161,0.0
149392266887168.0,0.59834368,-0.750977024,0.54362112,0.8749056,2.03030528,1.5269888,25.034752,-13.500416,-3.2768,-0.460643169,-0.096330241,-0.520224621,0.812906023,7.91,15.45,7.161,0.0
149392585654272.0,0.595197952,-0.736100352,0.586285056,0.9109504,2.07683584,1.523712,25.034752,-13.500416,-3.2768,-0.460643169,-0.096330241,-0.520224621,0.812906023,7.91,15.45,7.161,0.0
149391948120064.0,0.595197952,-0.736100352,0.586285056,0.9109504,2.07683584,1.523712,25.034752,-13.500416,-3.2768,-0.46179666,-0.104615037,-0.526331506,0.80727702,7.91,15.45,7.161,0.0
149392631068657.0,0.595197952,-0.736100352,0.586285056,0.9109504,2.07683584,1.523712,25.034752,-13.500416,-3.2768,-0.46179666,-0.104615037,-0.526331506,0.80727702,7.902,15.447,7.187,0.0
149392904421376.0,0.591986688,-0.71958528,0.625082368,0.9207808,2.08338944,1.51977984,25.034752,-13.500416,-3.2768,-0.458448415,-0.079647893,-0.507273447,0.82406093,7.902,15.447,7.187,0.0
149393223188480.0,0.58556416,-0.711524352,0.653524992,0.91357184,2.06700544,1.51977984,25.034752,-13.500416,-3.2768,-0.458448415,-0.079647893,-0.507273447,0.82406093,7.902,15.447,7.187,0.0
149392585654272.0,0.58556416,-0.711524352,0.653524992,0.91357184,2.06700544,1.51977984,25.034752,-13.500416,-3.2768,-0.459547186,-0.087976932,-0.513827979,0.818522299,7.902,15.447,7.187,0.0
149393270049816.0,0.58556416,-0.711524352,0.653524992,0.91357184,2.06700544,1.51977984,25.034752,-13.500416,-3.2768,-0.459547186,-0.087976932,-0.513827979,0.818522299,7.895,15.439,7.213,0.0
149393541955584.0,0.564396032,-0.70909952,0.667549696,0.90046464,2.0447232,1.51977984,35.520512,38.928384,18.743296,-0.456051403,-0.063188836,-0.494063553,0.834773621,7.895,15.439,7.213,0.0
149393223188480.0,0.564396032,-0.70909952,0.667549696,0.90046464,2.0447232,1.51977984,35.520512,38.928384,18.743296,-0.457290353,-0.071384618,-0.500667563,0.829483733,7.895,15.439,7.213,0.0
149393909027330.0,0.564396032,-0.70909952,0.667549696,0.90046464,2.0447232,1.51977984,35.520512,38.928384,18.743296,-0.457290353,-0.071384618,-0.500667563,0.829483733,7.891,15.437,7.235,0.0
149393894277120.0,0.52461568,-0.710148096,0.6668288,0.86900736,2.0250624,1.52633344,35.520512,38.928384,18.743296,-0.454703923,-0.054983601,-0.487541558,0.839908256,7.891,15.437,7.235,0.0
149394179489792.0,0.481558528,-0.715587584,0.667353088,0.83755008,2.01129984,1.53878528,35.520512,38.928384,18.743296,-0.453223477,-0.046711318,-0.481108794,0.84490376,7.891,15.437,7.235,0.0
149394498256896.0,0.449970176,-0.724566016,0.682950656,0.81395712,2.00474624,1.55254784,35.520512,38.928384,18.743296,-0.453223477,-0.046711318,-0.481108794,0.84490376,7.891,15.437,7.235,0.0
149394548004124.0,0.449970176,-0.724566016,0.682950656,0.81395712,2.00474624,1.55254784,35.520512,38.928384,18.743296,-0.453223477,-0.046711318,-0.481108794,0.84490376,7.891,15.431,7.253,0.0
